,APOGEE_ID_1,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr
1999,2M19271275+4450216,2126576713576954112,3.0335799999999997,4749.6655,0.1056094,0.056098506,0.037432555,0.33734354,12.672827,13.253459,11.975524,11.03,10.51,10.417,0.05739753,78.63074499999999,0.012374386000000001,0.028806789,0.032211292999999995,0.046628885,0.00015752744339514457,0.000979076885585517,0.0010712916505339898,0.019,0.017,0.017,8.0204,10.1125,6.4077,1.8524000000000003,0.9041960283166811,0.0990781820793839,1.1330115,1.1503271,1.1155781999999999,0.017374450000000024,0.05423431794918318,0.006660666153243493
2000,2M19331881+4449576,2126435804290545280,2.7144728,5039.61,-0.010613305,0.1428856,-0.24235989,0.5214201,11.407986,11.952979,10.745132,9.889,9.413,9.306000000000001,0.043032847,86.128235,0.010873365,0.032940052000000004,0.036816154,0.053313103,0.0003218307000385501,0.0011972620761768749,0.0009128934225777208,0.018000000000000002,0.017,0.016,0.7682,0.8032,0.6687,0.06725000000000003,-0.11452569717084266,0.03979618830052199,1.3436028,1.3567548999999999,1.3306688,0.013043049999999994,0.12827090021821425,0.004215712287780539
2001,2M19390578+4453443,2079852863877103744,2.420347,4585.7124,0.21235873,-0.24230994,0.091555044,0.19624503,12.680791000000001,13.313355,11.936048,10.895999999999999,10.334000000000001,10.198,0.058988214000000004,67.65168,0.014995801000000001,0.031176147999999997,0.031479895,0.04684421,0.00018097485716239703,0.0013294697365273667,0.0008792450611339042,0.02,0.018000000000000002,0.015,12.2509,14.658,10.1158,2.2710999999999997,1.0881679948781928,0.08053724152914088,1.6929963000000001,1.7137263,1.6730159,0.02035519999999997,0.22865600897051888,0.005220696665128408
2002,2M19442374+4448157,2079751399572268928,2.5645833,4675.09,0.013070068999999998,0.02706798,-0.07566985,0.36006716,12.922071,13.57903,12.157637,11.09,10.493,10.365,0.05753469,75.36585,0.012680056499999998,0.02803918,0.03067176,0.044697724,0.0002351525087906925,0.0014152915756782125,0.0007945875052917106,0.021,0.018000000000000002,0.012,9.6437,11.6112,7.2327,2.18925,0.9842436917125624,0.102788327028775,1.8314822,1.859514,1.8092562,0.02512889999999993,0.2628027021546213,0.0059496914470348605
2003,2M19452536+4448318,2079707930201630336,2.4859259999999996,4901.662,0.006529811999999999,-0.06568295,-0.22876403,0.31949598,12.088121000000001,12.695475,11.362976,10.388,9.844,9.725,0.043623812000000005,79.723076,0.012830234,0.034054108,0.03694084,0.053841412000000005,0.00015610150370104492,0.0011652092091452015,0.0006509133166143766,0.021,0.017,0.013999999999999999,2.2662,2.426,2.1355,0.1452500000000001,0.35529823521116866,0.02769561038385568,1.8623925,1.8727879,1.8519101,0.010438899999999989,0.2700712140355307,0.0024343472396552157
2004,2M19463523+4451121,2079719994770012032,3.0404081,4828.684,-0.00123607,0.18685071,-0.12129901,0.47738100000000006,11.886135000000001,12.472847999999999,11.161119,10.215,9.685,9.57,0.05121954,75.741394,0.010503488,0.028563756000000003,0.029472604,0.043824247999999996,0.00043161200207531003,0.0013342652379011444,0.001021725080269098,0.024,0.015,0.013000000000000001,4.2097,5.1294,3.2734,0.9280000000000002,0.6242511473827244,0.09753374469310461,0.9017939,0.9151409,0.8892624,0.012939250000000015,-0.04489270671552001,0.006229017879140045
2005,2M19465476+4453573,2079720441446649472,2.9879694,4910.361,-0.009296635,0.0095893815,-0.15091099,0.355099,13.210335,13.808659,12.487496,11.539000000000001,10.993,10.869000000000002,0.06389769,93.37294,0.013553224499999999,0.03185788,0.041355602000000005,0.057067125999999996,0.0001989253543099867,0.0011338214789358148,0.0010635714081730363,0.025,0.015,0.013999999999999999,4.2048,5.3071,3.3612,0.97295,0.623745343543668,0.09918145805415035,1.7280772,1.7549718,1.7041195,0.02542615000000001,0.23756314021757843,0.006385048145659308
2006,2M19523101+4452204,2079298572579460480,2.6977534,5017.8237,-0.033401377,0.10210227,-0.22209162,0.42476840000000005,10.422573,10.9962,9.734417,8.834,8.331,8.226,0.043251332,85.09997,0.011230907,0.033251353,0.03701583,0.053638242,0.00030403963440672754,0.0009323065439437173,0.0004910134212909867,0.026000000000000002,0.021,0.013999999999999999,1.0362,1.0836,0.9034,0.09009999999999996,0.015443587951102414,0.0394944550678776,0.8230783,0.8326879,0.8155113,0.008588300000000004,-0.08455884809221369,0.004526135355696417
2007,2M20033949+4449045,2082100677964334464,2.9189917999999997,4753.0664,0.16875459,-0.2496612,0.036937326,0.13701032,10.720807,11.281592999999999,10.039835,9.16,8.618,8.487,0.0592263,73.293976,0.014847203,0.03454955,0.036159083,0.053166557,0.00026759646761242983,0.0013147281391734378,0.0006571391532228521,0.02,0.023,0.016,10.4686,13.2928,8.2224,2.5351999999999997,1.0198886059454533,0.10430893508894423,0.5025072,0.510522,0.49488010000000004,0.007820949999999983,-0.2988577112251489,0.00675723576292761
2008,2M18552732+4459066,2106790314639185280,2.57613,4694.49,0.021166991,-0.033943843,-0.05803928,0.28618473,10.184246,10.764111999999999,9.499195,8.568,8.016,7.926,0.05444516,70.28793,0.012514431999999999,0.029784257,0.029900892000000002,0.044706177,0.00025343900120322616,0.0011795129514191594,0.001688421441962129,0.03,0.028999999999999998,0.013000000000000001,3.6508,4.371,3.1261,0.6224500000000002,0.5623880418581055,0.07278897002551413,0.780222,0.7889465999999999,0.7717915000000001,0.008577549999999974,-0.10778180800539088,0.0047738088348938945
2009,2M18580928+4459472,2106755336425116160,2.6925354,4648.059,0.005200129,0.1562006,-0.04089445,0.38416258,12.564538,13.167119,11.851396000000001,10.899000000000001,10.353,10.225,0.05386442,72.59946,0.011300193,0.025869688,0.027120419,0.040137973,0.00019160644108229263,0.0014532283680546154,0.0006979734769085866,0.022000000000000002,0.018000000000000002,0.013999999999999999,6.1176,7.6707,4.7109,1.4799000000000002,0.7865810771808736,0.10586555623695126,1.7825839999999995,1.8117824,1.7559007999999998,0.02794080000000008,0.25105000409300976,0.006803029910785435
2011,2M19030372+4454253,2106311747903168256,2.463545,4798.545999999999,0.031175375,-0.008238716,-0.05211579,0.28462723,12.202342999999999,12.765639,11.518299,10.648,10.09,10.007,0.040689465,74.787125,0.012260554,0.031157102000000002,0.032391865,0.04790557,0.00014816917416671238,0.001595767900529621,0.000747787881461015,0.028999999999999998,0.027999999999999997,0.021,5.0875,5.8493,4.6238,0.6127500000000001,0.7065044222332765,0.05105242773445051,2.1044140000000002,2.1221297,2.0868920000000006,0.01761884999999961,0.32313118235840516,0.0036359746539134374
2012,2M19055745+4459058,2106324121708566528,2.4908576,4780.1359999999995,0.005772731999999999,0.11808543,-0.13248825,0.42451176,12.410592999999999,12.988029,11.716426,10.805,10.263,10.148,0.04119515,82.46418,0.012053206,0.028177532999999998,0.032852046,0.046983343,0.00015008594132503994,0.001471412549105544,0.000794336156282327,0.021,0.017,0.012,3.846,4.4116,3.5892,0.4112,0.5850092799024611,0.044799234485581485,2.2679832,2.2881098,2.2516452,0.01823230000000012,0.3556398332127919,0.003488451502967449
2014,2M19074585+4454325,2106214411064130432,3.063026,4892.505999999999,0.051632967,-0.22141887,-0.05437001599999999,0.18628897,11.434217,11.941533999999999,10.794744999999999,9.951,9.5,9.381,0.06101866,81.50973499999999,0.014764693,0.036648713,0.041327237999999995,0.05936316,0.0003701774772935096,0.0016395979427519247,0.0009915498794099697,0.024,0.018000000000000002,0.013999999999999999,9.5053,11.9622,7.4989,2.2316499999999997,0.9779658283333411,0.1014067485272554,0.730092,0.7404387,0.7187039,0.010867400000000032,-0.13662241032498457,0.006469554055494223
2015,2M19163704+4456013,2127149937091515776,2.561172,4600.838,0.17103471,-0.11691855,0.08137588,0.18235388,13.002666,13.611172,12.280242,11.289000000000001,10.755,10.640999999999998,0.057293005,68.97648000000001,0.013718963999999998,0.029319663,0.029907502000000002,0.044451967,0.0003586444319436666,0.0011894900871434189,0.0007874972450128137,0.022000000000000002,0.017,0.012,13.7009,16.3997,11.5319,2.4338999999999995,1.136749096513753,0.0764675179292027,1.9637623000000002,1.9883316,1.9426738000000001,0.022828899999999975,0.2930889182544706,0.005044465807899717
2016,2M19173951+4458049,2127153063827435776,3.1415307999999995,4989.593,0.015048023,-0.11025886,-0.15923044,0.29433954,11.746849000000001,12.249815,11.113692,10.262,9.811,9.74,0.058106508,84.1793,0.013290353000000001,0.036650594,0.04120797,0.059329458,0.0001495802168782756,0.0013298890164192834,0.0006132896423660661,0.02,0.017,0.013999999999999999,3.7801,4.7297,3.004,0.8628500000000001,0.5775032889572616,0.09856683321378004,0.9929833,1.006984,0.9783627,0.01431065000000001,-0.003058055410797642,0.006261341594314479
2017,2M19174194+4455096,2127152651510922112,2.9032931,4728.793,0.010970101000000001,0.25310720000000003,-0.021637022000000002,0.40587,13.103288000000001,13.726991,12.365838,11.368,10.839,10.720999999999998,0.052368302,75.68941,0.010429703,0.025739776000000002,0.027384605,0.040393654,0.00023268371990847747,0.0015870570020370955,0.0005651677030416025,0.02,0.017,0.013999999999999999,5.6489,7.1622,4.5625,1.2998500000000002,0.7519638866795749,0.09792178339258162,1.6524212,1.6768314,1.6283578,0.024236800000000017,0.21812075819026291,0.006369779536325296
2018,2M19243401+4454272,2126635808025743104,2.4380138,4754.7104,0.02958624,0.061675638,-0.038732726,0.29502428,12.191828999999998,12.828763,11.450557,10.419,9.853,9.76,0.03883629,72.68809499999999,0.011600141000000001,0.029282741,0.029770065,0.044394337,0.0001519763586799172,0.0012804879256067547,0.0007229448673717886,0.021,0.017,0.012,3.2778,3.4263,2.958,0.23414999999999986,0.5155824508982261,0.031913608296409185,1.8654123,1.876895,1.8556666,0.010614199999999983,0.2707748360509998,0.0024700131901054523
2019,2M19261819+4459436,2126626260320170624,2.7817059,4753.587,0.00660377,-0.12874353,-0.09954107,0.29982190000000003,10.966839,11.505811,10.308246,9.396,8.894,8.798,0.05673928599999999,73.04555500000001,0.013490173000000001,0.032394785,0.033520427,0.04955921,0.0003044593165013598,0.0011698439795460036,0.0006879031080408993,0.02,0.017,0.013999999999999999,5.0992,6.5293,4.1257,1.2018,0.7075020461296574,0.0996844891921328,0.8774362,0.8905643,0.8639726000000001,0.013295849999999974,-0.056784452064725655,0.006582656055240728
2020,2M19264679+4454369,2126624817210649216,2.5718,4836.8135,-0.006088713000000001,0.19708486,-0.14902346,0.44672656,10.730651,11.287086,10.060085,9.201,8.664,8.573,0.038363247999999996,76.09264,0.010418524,0.028539468,0.02950541,0.043852028,0.0002559543484004223,0.0009058406776019101,0.0004980232569529175,0.021,0.026000000000000002,0.016,1.6211,1.6638,1.5667,0.04854999999999998,0.2098098057853794,0.0130576382678122,1.0667443,1.0751989000000002,1.059083,0.008057950000000005,0.028060330945307507,0.0032794072176536414
2021,2M19282922+4459521,2126605026001585792,2.9547953999999996,4723.726,0.028256409,0.36083132,0.017731875,0.37158990000000003,13.149420999999998,13.789145000000001,12.397300999999999,11.379000000000001,10.83,10.702,0.05411219,81.11229,0.010122349499999999,0.023873236000000003,0.027434258,0.039577536,0.00019215641367087422,0.001087508370685164,0.0008019068753084557,0.025,0.021,0.016,7.9627,10.0759,6.5313,1.7723000000000004,0.9010603537020315,0.0941421080482126,1.4492958,1.4724465,1.4305401,0.020953200000000036,0.16115703364034561,0.006269743935257713
2022,2M19330529+4458568,2126461260556016768,2.4069439999999998,4837.2373,0.020273674,-0.028840397,-0.11684275,0.26014727,12.027414,12.613888000000001,11.323008,10.41,9.855,9.758,0.042774606,79.71947,0.012834812,0.031938177000000005,0.035367645,0.05126313,0.00019843689347709415,0.001558275187575342,0.0007760505307152776,0.019,0.017,0.016,5.2821,6.5287,4.9272,0.8007499999999999,0.7228066189528983,0.06111326086727742,1.8282732000000002,1.8470820000000001,1.8128004,0.01714080000000001,0.26204109314130203,0.00406809387028903
2023,2M19360805+4454226,2078410682579606400,2.6441624,5072.885,0.027859481000000002,-0.10537337,-0.26936209999999994,0.5305379,10.950904,11.470024,10.310975,9.452,9.024,8.889,0.047967598,88.50676,0.013241853999999999,0.03832409,0.044379756,0.06329447,0.0003540761098608236,0.001145955762799078,0.0006963191452247219,0.021,0.019,0.012,1.069,1.084,0.951,0.06650000000000006,0.028977705208777998,0.02842438263247712,1.0926818,1.1027727,1.0848757,0.008948499999999967,0.03849370941199313,0.003553012334815215
2024,2M19365546+4458089,2079909931099909760,2.5047479999999998,4856.471,0.008896966999999999,0.05624512,-0.16071603,0.42440397,11.205372,11.803158999999999,10.498339999999999,9.557,9.015,8.882,0.040807758,77.304016,0.011648825,0.03110528,0.032817565,0.04835233,0.0004764489415309825,0.0016342161857807458,0.0008559923376971756,0.02,0.018000000000000002,0.015,2.2882,2.381,2.1627,0.10914999999999986,0.35949398126623194,0.020881557580827437,1.2697945,1.2781911,1.2603753999999998,0.008907850000000054,0.1037334416351489,0.003047935609166795
2025,2M19370209+4458230,2079909901042520192,2.5352266,4918.7217,-0.007085880300000001,0.005115181,-0.21592452,0.37692547,11.008512,11.5717,10.330567,9.436,8.937999999999999,8.811,0.042821872999999996,80.38146,0.0121297855,0.03310897,0.035894744,0.052382886,0.0004023365009464541,0.001390433576367034,0.0006219851661692921,0.02,0.018000000000000002,0.015,1.7024,1.7574,1.6241,0.06664999999999999,0.23106161061495414,0.017128927856172316,1.2137400999999999,1.2231727000000001,1.2043702,0.009401250000000005,0.08412570056145319,0.0033638891811315144
2026,2M19392090+4456123,2079876125420043392,2.4726357000000005,4808.8423,0.012636598,0.05803498,-0.09952555,0.27126443,11.405502,12.014936,10.685410000000001,9.692,9.175,9.044,0.039884083,75.10977,0.011632944,0.030250665,0.03136899,0.046478026,0.000559638993067324,0.0020167471565357697,0.0006944128497654578,0.02,0.018000000000000002,0.015,4.0839,4.82,3.8459,0.4870500000000002,0.6110750992376196,0.04902452529570411,1.347683,1.3598325,1.3371493,0.01134159999999997,0.12958775010663065,0.003652757644170543
2028,2M20004943+4458535,2082161941370097280,2.6225224,4992.692,-0.014665621,0.08737446,-0.15351826,0.50637174,10.812405,11.450306,10.075977,9.1,8.557,8.445,0.042982932,83.853714,0.011363121,0.03304078,0.036501292000000005,0.053011518,0.00023455232478486465,0.0009270792539217698,0.0010260312336929367,0.018000000000000002,0.018000000000000002,0.015,1.2876,1.3336,1.0179,0.15784999999999993,0.10978096801357594,0.05866023622758435,0.9242795,0.9407667000000001,0.9115068,0.014629950000000008,-0.03419667926417638,0.006861011756877769
2029,2M20023887+4455347,2082151839616048768,2.7211168,4701.6179999999995,0.033994026000000004,0.011232572,-0.0659384,0.14903161,10.711383,11.337612,9.98275,8.982000000000001,8.401,8.29,0.053628113,70.49806,0.012074116000000001,0.029192206000000002,0.029256237999999997,0.043796662,0.00032133012371593495,0.0009057996276229385,0.0004783672928609928,0.026000000000000002,0.021,0.019,10.6852,13.9592,8.6417,2.6587499999999995,1.0287826554737416,0.1041306720520978,0.6324799000000001,0.6419275,0.6220998,0.009913850000000024,-0.1989532716664404,0.006812959710029223
2030,2M19030635+4505224,2106383529696419584,2.445709,4642.8994,0.040285262999999995,-0.11241314,-0.08578734,0.34320968,10.444128,11.017111,9.752008,8.885,8.28,8.156,0.05561315,68.29222,0.013318355,0.03016693,0.029951336000000002,0.044888567000000004,0.0003108870009771447,0.0008385611999128795,0.0010270068937057175,0.054000000000000006,0.044000000000000004,0.023,6.925,9.0129,5.5399,1.7365,0.8404197777364861,0.10568131354925342,0.8972989,0.9117362000000001,0.8820638000000001,0.01483620000000002,-0.04706286465091722,0.007184599812470081
2032,2M19170513+4502281,2127157290075950976,2.730872,4689.946,0.024886511,0.04194736,-0.07662329,0.27421674,12.159372,12.759933,11.447123,10.475,9.937999999999999,9.816,0.05296701,69.9413,0.011783845,0.028529223,0.028389577000000003,0.042616695,0.00018521278521532736,0.0012465292662844352,0.0006757343483687617,0.021,0.018000000000000002,0.012,6.7307,8.5823,5.4325,1.5749,0.8280602336635463,0.09930197826083054,1.3476753000000001,1.3672624,1.3258667,0.020697850000000018,0.1295852687537726,0.006676003807615766
2033,2M19192358+4500021,2127056616042583296,2.9043715,4778.5664,-0.010474838,0.032669205,-0.16412888,0.15222111,12.732947,13.30591,12.038215,11.109000000000002,10.609000000000002,10.495,0.053751383,73.80341,0.011869632,0.030142536,0.030992752000000002,0.046028837999999996,0.00016226407750230543,0.0012941539043276329,0.0007877137713729887,0.022000000000000002,0.018000000000000002,0.012,8.9673,11.347,7.145,2.101,0.952661699274406,0.10043941086789143,1.2833588,1.3016366000000001,1.2639791,0.018828750000000012,0.10834809291071,0.006374929438373665
2034,2M19204910+4504540,2127071734327643008,2.4622312,4821.6875,0.012851622,-0.04403642,-0.11043289,0.31524712,11.016295,11.610119000000001,10.319336,9.37,8.816,8.719,0.04168637,75.91832,0.012613113,0.032175917000000005,0.03384502,0.04983866,0.0006326061518713288,0.0009005387739302595,0.0005193666986236245,0.025,0.028999999999999998,0.011000000000000001,3.3434,3.9216,3.1989,0.36135000000000006,0.5241883381243251,0.04423131499056637,1.1656874,1.1815377,1.152126,0.014705850000000055,0.06658210217538167,0.0054738030117844165
2035,2M19220147+4504321,2127028612856119296,2.7518156000000005,4700.6416,-0.0046721864,0.15973267,-0.019854218,0.36897779999999997,13.070319,13.699960999999998,12.325391,11.339,10.755,10.647,0.060720373,84.47746,0.012311398999999999,0.025961146,0.03195635,0.044982075999999996,0.00033346416574597804,0.0015502238552189684,0.0006649209457876282,0.021,0.017,0.013999999999999999,6.1508,7.6335,4.8417,1.3958999999999997,0.7889316056924973,0.09886291680867054,1.8825672999999998,1.9104335000000001,1.8556666,0.02738345000000004,0.274750510767128,0.006315987004838652
2036,2M19225418+4500004,2127014937679781760,3.166982,4860.944,0.016842322,0.12521726,-0.054731503,0.3430375,12.895257,13.471507999999998,12.19714,11.247,10.769,10.65,0.05634914,83.20708,0.011638631000000002,0.02961861,0.033898122999999995,0.04874903,0.0002399731344882028,0.001292474424805512,0.0005275274199967317,0.021,0.018000000000000002,0.013999999999999999,6.985,8.6821,5.559,1.56155,0.8441664104502007,0.09681405483768601,1.1513137,1.1681074,1.1343837,0.016861850000000005,0.06119367255836409,0.006361398859802785
