,Unnamed: 0,APOGEE_ID_1,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr
182,248,2M19022229+3841116,2100037281720045568,2.5638661,4758.643,0.057451107,-0.06965581,-0.12166252,0.40818748,12.640171,13.237405,11.92695,10.961,10.421,10.314,0.06448752,85.45345,0.014440926,0.030500734,0.03780302,0.052887194000000005,0.00015647739098900715,0.0014683682505722828,0.0010199021685053378,0.02,0.022,0.017,5.1446,6.0371,4.7315,0.6528,0.7113516133946637,0.052914762622928935,2.40099,2.4293348,2.3889655,0.020184650000000148,0.3803903512465887,0.003638746733377607
985,1126,2M19560561+4146000,2075369669632441984,3.0856476,4821.42,0.11246674,-0.08099157,0.00814274,0.18777123,11.193106,11.764537,10.505299,9.585,9.069,8.957,0.056274265,75.98905,0.012988067,0.032812163,0.034632295,0.050913155,0.0005573124530333652,0.0012210412677604587,0.001084315481201248,0.021,0.022,0.02,11.2394,14.2828,8.8675,2.70765,1.0507431276347965,0.10350607886471286,0.5356584,0.5438613,0.5269872,0.00843705,-0.2711120802501946,0.006844044849102171
2247,2465,2M19215297+4646381,2127629049284057088,2.9875700000000003,4883.1045,0.059393678,-0.28388944,-0.048155785,0.16074723,12.74533,13.292744,12.069215,11.167,10.62,10.556,0.06585721,90.15592,0.015093235,0.034283463,0.043518364,0.060323693,0.0001664074051621611,0.0012218729359769751,0.000363420389714042,0.022,0.018000000000000002,0.011,8.2026,10.347999999999999,6.6267,1.8606500000000008,0.9139515336857548,0.09677955506423967,1.4072082,1.4272135,1.3865963,0.02030860000000007,0.14835835715177534,0.006269454024144874
1194,1346,2M19171629+4235464,2102676625026502144,2.4615679,4853.767,0.006509753,-0.16257602,-0.17661664,0.35886335,10.896351,11.45345,10.229022,9.321,8.812000000000003,8.71,0.04203825,77.36265,0.012438662,0.032459293,0.034481626,0.050628055,0.00038343037694010823,0.0023049949195252943,0.0019439561519141169,0.02,0.031,0.014,4.1921,4.7297,3.8247,0.4525000000000001,0.6224316339303922,0.04611810945910366,1.1595597,1.1681176000000002,1.149979,0.0090693,0.06429311322680632,0.0033983288995290233
1832,2038,2M19333872+4504490,2126462909823502720,2.4187293,4699.0747,-0.012918394,0.21398960000000006,-0.052834317,0.41230568,11.730304,12.365797,10.993064,9.994,9.411,9.263,0.03574877,69.99055,0.010281469,0.026166625,0.025705053,0.03884928,0.00022305153688839677,0.0016565265069190538,0.0009510452043515193,0.021,0.019,0.012,5.242000000000001,6.172999999999999,4.7315,0.7207499999999998,0.7194970166105817,0.0577487162699824,1.5025091999999998,1.5152617,1.4906992,0.01228125,0.17681713990739015,0.003548813838368151
1737,1928,2M19273610+4441104,2126570357025325696,3.0577377999999995,4835.46,0.05416127,-0.042320758,-0.07977961,0.2525154,12.887186,13.457624,12.19382,11.267,10.748,10.643,0.059113756,81.61914,0.013207001,0.031979106,0.036467157,0.05236523,0.0002000371220123309,0.0017955610488518126,0.0009583508700383713,0.023,0.017,0.017,7.952000000000001,10.1487,6.2373,1.9557,0.9004763713892571,0.10570689081439594,1.2455811,1.2657178,1.226027,0.01984539999999993,0.0953720097816587,0.006918426612863182
1121,1267,2M18561591+4223049,2104907190518162688,3.0868998,4747.602,0.01601179,0.32882226,-0.0073166490000000015,0.39956477,12.829639,13.430095,12.115006,11.182,10.658,10.525,0.054465428,81.67778,0.010318752,0.024653398,0.02837979,0.04089416,0.00017784985267166317,0.0014685755933352418,0.0008844007043995461,0.02,0.018000000000000002,0.017,9.7165,12.159,7.8199,2.1695500000000005,0.9875098550064751,0.09584832953744654,1.1297708,1.1467971000000001,1.1129870000000002,0.01690504999999996,0.052990345791748016,0.006498247178306344
187,254,2M19083517+3836144,2099612049898911616,2.7171638,4787.956,0.043374714,-0.062405363,-0.19790307,0.3954269,12.932589,13.54262,12.20524,11.232,10.673,10.548,0.055663794,74.42881,0.012798607,0.03187974,0.03318729,0.049020484,0.00025404704103615394,0.0014816696646258176,0.0008962367500509051,0.022,0.023,0.02,5.6382,7.4887,4.6238,1.4324499999999998,0.7511404772389925,0.1047036961499529,2.1123189,2.1453027999999996,2.0788348,0.033233999999999916,0.3247594849106564,0.00683431061349174
619,745,2M18531202+4030087,2103575823675608960,3.1797202,4873.0977,0.018435663,0.12085481,-0.033901102999999995,0.3532849,12.699109,13.274362,12.002758,11.076,10.594,10.475,0.05773676,85.71627,0.011872372,0.029757518,0.035134103,0.050033055,0.00019864955111081886,0.0017157905389497685,0.0006226604900905207,0.02,0.021,0.018000000000000002,6.6455,8.4101,5.2048,1.60265,0.8225276623399681,0.1041985569270938,1.1210928999999998,1.1389079,1.1036463,0.01763079999999991,0.049641602145086734,0.006829346893661018
2365,2599,2M19363404+4717098,2128591774793659392,2.7002869,4755.9624,-0.009708062,0.062410325,-0.13843581,0.34765422,13.060951,13.686972,12.318427,11.343,10.759,10.616,0.059946936,82.72064,0.012748345,0.028538706,0.03379797,0.048062466,0.00036560226434945164,0.0013552078595768788,0.0009775787122545676,0.021,0.021,0.012,3.7908,4.8396,3.0451,0.8972499999999999,0.5787308719527737,0.1006039543879893,2.1870477000000004,2.2206864,2.1536744,0.033506000000000084,0.3398582552008179,0.006653593541577713
1175,1323,2M19320477+4228463,2077703043769034880,2.445068,4788.3286,0.015044864,0.052388884,-0.06514845,0.35437155,11.827243,12.423826,11.116783,10.162,9.616,9.494,0.039587595,74.19759,0.011685398,0.02999226,0.03088905,0.04586418,0.00019455737663487405,0.0014484327136421447,0.0006546962049092109,0.021,0.019,0.019,4.8346,5.307,4.2364,0.5353000000000003,0.6843605477098162,0.048926064131989855,1.6554357,1.6708182,1.6424792000000001,0.014169499999999969,0.21891231666313413,0.0037146594375780657
1182,1330,2M19412198+4224354,2077889136111890176,2.978508,4832.154,-0.0064348616,0.102038786,-0.11336691,0.37551308,11.764274,12.338714,11.072017,10.139,9.609,9.482,0.052807402,76.07904,0.011233864,0.029941391,0.031179916,0.04616568,0.0001783342022732004,0.000948250486160207,0.0007855368130438299,0.023,0.022,0.012,4.0609,5.1599,3.2734,0.94325,0.6086222950840008,0.09882110345362356,0.9712645000000001,0.9851125,0.9563569,0.01437779999999998,-0.01266248456376404,0.006432917114784973
2413,2654,2M18573478+4732431,2131430503356960128,2.4359112,4733.1743,0.08097585,-0.32450512,-0.06714943,0.28003758,11.880712,12.442818,11.198287,10.303,9.724,9.618,0.063848,76.58709,0.016391343,0.035177246,0.03923045,0.056488805,0.00016325862052246618,0.0012693185365464375,0.0007498816528983543,0.021,0.018000000000000002,0.016,6.8672,8.1879,5.9566,1.1156500000000005,0.8367796959498383,0.06908704638084479,1.5953761999999998,1.6125034,1.5786646,0.016919399999999998,0.20286310891004128,0.004605384288752942
2228,2444,2M19463617+4639358,2080338951097357440,2.598642,4912.7095,-0.01430938,0.15273978,-0.14381328,0.3674367,12.675201,13.271154999999998,11.963428,11.019,10.475,10.380999999999998,0.04168455,83.94853,0.011206498,0.03018588,0.034218362999999995,0.049367797000000005,0.00016838883895586854,0.0018682348049781086,0.000511055573643171,0.021,0.017,0.016,1.9131,1.9719,1.7382,0.11685,0.28173767170691755,0.02739257070631237,2.4936884,2.510316000000001,2.4745712,0.017872400000000427,0.3968421850626999,0.003114220011224467
614,740,2M19564547+4024350,2073549088853146880,2.795668,4837.872,0.16542304,-0.51130795,0.025410652,0.06976366,12.85158,13.455832999999998,12.115458,11.113,10.531,10.438,0.07264355,86.61929,0.019674132,0.040660296,0.05107834,0.07063381,0.00020922928084088357,0.0012311326919067778,0.0010657659531299046,0.02,0.022,0.017,10.249,12.8622,8.2224,2.3199,1.0106814931314436,0.09715832899695076,1.4075320000000004,1.4272573999999998,1.386564,0.020346699999999943,0.14845827724661093,0.0062811915898779574
1513,1683,2M19564072+4351427,2078987032833049984,2.5079513,4806.0664,-0.0020681769,0.022167567000000003,-0.12065439,0.34011564,11.52585,12.169939,10.777371,9.768,9.198,9.044,0.04037045,75.06119,0.011968472,0.030786367,0.03200086,0.04735185,0.0002777457671510053,0.0010895678714650805,0.0006534025791016251,0.025,0.03,0.02,2.5786,3.1994,2.0338,0.5828,0.4113839783279834,0.09838014873564324,1.0679128999999998,1.0851487,1.0520828000000002,0.016532950000000032,0.02853583266263404,0.006719666939700251
1466,1634,2M19080061+4347114,2106018457476192640,2.474575,4788.2075,-0.019057285,0.09124163,-0.08020558,0.32154444,11.268372,11.825274,10.600382000000002,9.69,9.217,9.109,0.03901453,74.11033,0.011330998,0.029375687,0.030142112,0.044835206,0.0004017873395090188,0.0012956827556787065,0.0011296504880875526,0.024,0.017,0.014,2.9469,3.1253,2.7127,0.20630000000000012,0.4693653987664339,0.03074497228009226,1.4188763,1.4278386,1.4109118999999999,0.008463349999999991,0.1519445345912724,0.002589611003228937
401,507,2M19445284+3939408,2073306680893653248,2.7066185000000003,5016.3354,0.011367772,-0.15376498,0.13525228,0.46264228,12.912774,13.499022,12.202816,11.267,10.73,10.623,0.052804466,101.7622,0.015622832,0.036777377,0.051409956,0.06911007,0.00023411874312873063,0.001246937253637226,0.0006941566610874084,0.022,0.022,0.014,3.8218,4.7771,3.0549,0.8611,0.5822679560918189,0.09708366703272207,1.4221553999999998,1.4422179999999996,1.4011996,0.02050919999999985,0.15294705467437095,0.0062654534615853436
994,1135,2M19183634+4150142,2102618355207749632,2.7770667,4610.1597,0.022328846,0.41289288,0.008444607,0.5691096,13.182607,13.829289,12.428189,11.41,10.856,10.693,0.052672993,76.12342,0.009760458,0.0217516,0.024062835,0.03517399,0.00023653415693214439,0.0014058837043273706,0.0009831140859017928,0.022,0.022,0.017,3.4942,4.4144,2.8067,0.8038499999999997,0.5433477593791763,0.09833784424702133,2.2732575,2.3073192000000002,2.2412996,0.03300980000000004,0.3566486325991953,0.0063038831914332405
934,1075,2M18503337+4140460,2104445846610668672,2.3586466,4542.1504,0.15202676,-0.2660827,0.03944342,0.14740741,11.398087,12.025224,10.662527,9.678,9.121,8.918,0.05797762,64.56803000000001,0.015045372,0.030940251,0.030065624,0.045268007,0.00036067075506296403,0.0010658050549083864,0.0007473222586262818,0.027000000000000003,0.033,0.018000000000000002,11.942,15.2922,9.4406,2.9258,1.077077066845761,0.10473518622406693,1.2160686,1.2345283,1.1964096000000002,0.01905935,0.08495807474027142,0.006810580439116899
371,473,2M19002413+3933085,2100323571360319232,2.4505935,4889.7344,0.033133596,-0.21495184,-0.01334092,0.17646109,10.718982,11.294985,10.028766,9.149,8.59,8.476,0.045880992,79.50912,0.0144420145,0.036635157,0.040137973,0.058181424,0.00028015504990541734,0.0007315020459863764,0.0005832220303858549,0.027000000000000003,0.046,0.018000000000000002,4.393,4.8576,3.9355,0.4610499999999997,0.6427612032653204,0.0457109165735608,1.0354549000000002,1.0440346,1.0268334000000001,0.008600599999999986,0.015131187625720731,0.0036074525530823288
2206,2419,2M19543657+4633104,2085530089090540928,2.5433526,4870.603,0.0057055615,0.09858175,-0.24769792,0.39042208,10.670131,11.238155,9.954698,9.012,8.52,8.401,0.040432822,77.87266,0.0112641975,0.030655239,0.032377984,0.047718592,0.0010590570295387902,0.0015659887384011915,0.0008161523567129514,0.026,0.051,0.019,1.6517,1.7175,1.4612,0.12815,0.21793116878578053,0.0350935410958545,0.986452,0.9987693,0.9761129000000001,0.011328200000000038,-0.005924042335055725,0.0049825661527478785
2376,2610,2M19522788+4717151,2086335305253695104,2.6577685,4620.099,-0.007073723000000001,0.15477566,-0.037175998,0.355582,10.026322,10.637865,9.318146,8.363999999999999,7.8039999999999985,7.685,0.050433043,66.84129,0.010776541,0.0258257,0.024797417,0.037720956,0.00020998669528538014,0.0011573166243727948,0.0010876845175045169,0.019,0.023,0.021,7.0957,8.6677,5.3088,1.67945,0.8509952456203482,0.10645375354266212,0.5352701999999999,0.5438789,0.5268536,0.008512650000000007,-0.2714269343408578,0.0069061292871678845
593,717,2M19153291+4029529,2101322786914025600,2.9414756,4897.0713,0.004385777,0.0065406486,-0.13805489,0.34583509999999995,12.756161,13.323653,12.063476,11.168,10.626,10.535,0.059495956,86.00954399999998,0.012861461,0.032150973,0.038053304,0.054042526,0.00019927841817257708,0.00106115289931763,0.0007669221690298488,0.02,0.016,0.016,3.2817,4.1137,2.6002,0.7567499999999998,0.5160988770523542,0.09961293137244027,1.6919258999999998,1.7167477999999998,1.6653289,0.02570945000000006,0.2283813386522913,0.00660324034433897
1977,2187,2M19441280+4539558,2079817091090442112,2.5327888,4888.946,0.009024192,-0.2461592,-0.05722478,0.17935921,12.860817,13.45433,12.143608,11.188,10.623,10.519,0.049634192,88.88016,0.0160679,0.036408007,0.04561255,0.06338212,0.00023610244043736905,0.0010905647312575708,0.0007207825881416774,0.021,0.017,0.016,3.241,4.0427,2.6002,0.72125,0.51067903103221,0.09583238026194173,1.9585514,1.9868406000000003,1.9297451,0.02854774999999995,0.29193497360839304,0.006331539569491035
726,863,2M19390826+4048250,2076564014138880128,2.4749897,4661.2734,0.059626948,-0.18526706,-0.06519307,0.20523094,12.786073,13.434843,12.028575,11.014,10.374,10.263,0.06967232400000001,85.105,0.016438628,0.0303918,0.039074276,0.05396571,0.00022025266689040807,0.0015442979905999632,0.0008599742608905725,0.024,0.022,0.019,9.5875,11.4634,8.2224,1.6204999999999998,0.9817053769570374,0.07215742322802142,1.8911599,1.9119738000000002,1.8693473,0.02131325000000004,0.27672825055408096,0.004895970874096628
826,964,2M19174327+4115540,2101452254408994816,2.5088816,4623.7373,0.07624307,-0.1360776,-0.010108843,0.15900876,13.2214,13.817917,12.5012,11.548,10.970999999999998,10.856,0.062147867,75.433624,0.014722995,0.029553939,0.03328327,0.04794871,0.0002120213999656784,0.0014604033563514474,0.0007707738990248013,0.018000000000000002,0.022,0.018000000000000002,8.547,10.1158,6.3139,1.90095,0.9318137039591392,0.1023512675376056,2.4818721000000004,2.5204772,2.4497395,0.03536884999999984,0.3947793969469727,0.006181434160468152
1736,1927,2M19244193+4439329,2126253594598418560,2.5749235,4596.253,0.032302942,0.24199694,-0.026184037,0.43208694,12.610807,13.28277,11.841188,10.794,10.211,10.063,0.048747145,65.72922,0.010056909,0.024325063,0.022968845,0.035175383,0.00018061905201927075,0.001903817490558346,0.001151781351854675,0.021,0.017,0.014,3.8395,4.2171,2.7052,0.7559500000000001,0.5842746719249868,0.09640726039960364,1.9602973999999997,1.9922502,1.9386526000000002,0.026798800000000032,0.2923219638977745,0.0059219435748233675
687,820,2M19281062+4045393,2053575738565177088,2.4606655,4786.4077,0.0076124407,-0.01218627,-0.13842015,0.25757983,10.958626,11.557457,10.253181,9.332,8.767999999999999,8.652999999999999,0.04051949,74.24983,0.012299154,0.031009436,0.032110043,0.047547117,0.0003334871519955485,0.0011496341150407652,0.0008676438218158111,0.021,0.021,0.018000000000000002,4.8458,5.1867,4.1716,0.5075500000000002,0.6853654855982655,0.04729423511740455,1.119165,1.129306,1.1104525,0.00942674999999997,0.04889411986784364,0.003655824685540182
2243,2461,2M19115546+4645532,2130410641902594560,3.1355956000000003,4992.27,0.0063574724,-0.053463295,-0.19678679,0.41672322,11.916729,12.420052,11.284205,10.465,9.979,9.89,0.05696592,84.17336,0.012705234,0.035609365,0.039860073,0.05752073,0.00015890999625178814,0.0014365395149318338,0.0005755744560698162,0.021,0.02,0.011,4.152,5.1883,3.2976,0.94535,0.6182573448404014,0.09841355282786113,0.9795171,0.9942353,0.9654504,0.014392450000000053,-0.008987977871576253,0.006379605872337018
136,189,2M19252562+3818092,2052633731978534656,2.513128,4969.384,0.05943736400000001,-0.22318733,-0.08680005,0.37305295,12.792299,13.350615,12.104726,11.187,10.684,10.554,0.0518532,95.54397,0.016064296999999998,0.037448492,0.049602628,0.067744724,0.0002862623733324022,0.0013739439145310506,0.0010687054305902333,0.021,0.022,0.018000000000000002,2.804,3.1252,2.5107,0.30725,0.447778009294621,0.04754149652966103,2.7500754,2.7707442,2.7321213,0.01931145000000015,0.4393446012320912,0.0030482278348858967
2480,2721,2M19521427+4743294,2086455843519739392,2.6621196,4753.6685,0.053498656,-0.1436012,-0.06372103,0.28393596,13.296556,13.909838,12.56051,11.559,10.995,10.878,0.06366166,82.005585,0.014862546,0.031901054,0.03788988,0.053652618,0.00019536983307255615,0.001814375155044789,0.0006948450788923921,0.021,0.018000000000000002,0.016,4.2263,4.8580000000000005,3.0549,0.9015500000000004,0.6259603218029635,0.100730255990932,2.9465927000000005,2.991349,2.9073668,0.04199110000000019,0.4693201085790346,0.006183629109614175
628,757,2M19234174+4034149,2101511628036478336,2.6136630000000003,4700.582,0.031503282,-0.105349146,-0.10397937,0.22997063,11.330517,11.95853,10.600646,9.63,9.05,8.956,0.055887174000000005,70.69633499999998,0.013243116,0.031048622,0.031451184,0.04683714,0.0005720354194116428,0.0015488132761043438,0.0008061397509329106,0.022,0.022,0.018000000000000002,6.2377,7.1026,4.3152,1.3937,0.795024483682169,0.10820821395687387,1.0954197,1.1129791999999998,1.0780775,0.017450849999999945,0.03958054700390491,0.00691853293277226
334,427,2M19332189+3912064,2052356620692770432,2.455361,4748.0920000000015,0.0018400289,0.14501075,-0.08474066,0.31562729999999994,11.001289,11.60994,10.294792,9.354,8.833,8.689,0.03752957,72.228775,0.010858691,0.027906882,0.028082786,0.042069934,0.0005453463895555012,0.0010767460569360843,0.0008915138880005724,0.021,0.022,0.017,4.3319,4.6226,3.8574,0.3826000000000001,0.6366784225725207,0.039295819406957484,1.1461278999999998,1.1547404,1.1380199,0.008360249999999951,0.05923308461638808,0.003167251990036011
390,495,2M19174913+3940269,2101029217310488192,2.581383,4699.6313,0.0133294575,-0.06947466,-0.07595944,0.29330453,11.592876,12.200268,10.87733,9.919,9.33,9.226,0.05517289,70.5803,0.012871836,0.030442933,0.030722098,0.04583187,0.00028971298776547805,0.0013503433035444436,0.0011938004400069426,0.022,0.016,0.018000000000000002,5.0183,5.9238,4.3152,0.8043,0.7005566204002929,0.06879972914443183,1.3445633,1.359817,1.3314042,0.01420640000000003,0.12858125296585135,0.00458527182800019
2338,2568,2M19362434+4708101,2128588991655416320,2.6282513,4985.7637,-0.015754221000000002,0.08482583,-0.19033489,0.42611513,11.455487,12.007175,10.783296,9.955,9.414,9.294,0.042885013,83.509796,0.011386189,0.032956425,0.036326285,0.052793656,0.00021330515666995176,0.00123336508727645,0.0005105696950202798,0.022,0.019,0.012,1.2866,1.3215,1.2445,0.03849999999999998,0.10944354706434928,0.013036133261558558,1.4121282000000002,1.4257882,1.4011996,0.012294300000000022,0.14987412591210708,0.003777505724537625
1109,1255,2M19363685+4217190,2077555777931804160,2.5291195,4813.764,-0.02014264,0.16093448,-0.12527014,0.39278987,10.702983,11.287099,10.007529,9.083,8.535,8.427,0.0384682,75.11596999999998,0.010721683,0.028717259,0.029544223,0.04395505,0.00024013085678786797,0.0007293901205740473,0.0006387047853229078,0.023,0.02,0.014,2.1465,2.2638,1.982,0.14089999999999991,0.3317308928154576,0.02886720271769133,1.0273084000000001,1.0339148999999999,1.0199289,0.006992999999999995,0.011700839227481623,0.002957448134193085
2721,2974,2M19271026+4852047,2129723511554853504,2.644251,4580.951,-0.0054359585,0.23936,-0.03317225,0.40293777,11.968007,12.597138,11.223536,10.243,9.642,9.527,0.04869672,65.12964000000001,0.010078132,0.024149517,0.022683617000000003,0.03479616,0.00023045330042603676,0.0015916914816804795,0.0011868135995962705,0.021,0.018000000000000002,0.016,6.9705,8.4104,6.0912,1.1595999999999995,0.8432639315345497,0.07005689596771453,1.3354596,1.3490817,1.3228178,0.01313194999999996,0.12563075438475418,0.004269110508023796
2732,2986,2M19215776+4859173,2129558142434104960,2.7513766,4587.889,0.055158027000000005,0.17940338,0.040156603,0.30546957,12.607947,13.231960999999998,11.876537,10.916,10.317,10.178,0.049787577,65.50990999999999,0.010568594,0.025029836,0.023701835,0.03623,0.00014960250822593224,0.0014076390076400713,0.0009641296789042463,0.027000000000000003,0.031,0.021,8.5311,10.8366,6.8739,1.9813500000000004,0.9310050327067856,0.09884491659163268,1.4375322,1.4598581,1.4174245,0.021216799999999918,0.1576175814491086,0.006405354332199423
710,847,2M18592373+4048582,2103457175199660160,3.169701,4854.832,0.009324245,0.16343063,-0.1497063,0.3822137,12.805231,13.414015,12.07835,11.136,10.563,10.467,0.05776479,86.28484,0.011639287,0.028682498,0.034264237,0.048654024,0.0002001199614265481,0.0023711511744783924,0.0006565247877476921,0.021,0.022,0.017,6.175,7.8505,4.9716,1.4394500000000003,0.7906369619317033,0.0992005692936624,1.0856006,1.1027803999999999,1.0700889999999998,0.016345700000000078,0.03567007468172592,0.00653456946600516
1039,1183,2M19093494+4204093,2102449850749566464,2.619464,4681.965,0.012895368,0.051554099999999985,-0.1075279,0.3469321,12.380048,12.985267,11.659719,10.668,10.113,9.991,0.052732527,69.58609,0.011694563,0.028255813,0.028011557000000003,0.04210668,0.0001746246028622167,0.0012674725284411714,0.0008397368418244787,0.021,0.018000000000000002,0.011,5.4553,6.2383,4.6516,0.7933499999999998,0.7368186384737779,0.06373194715425606,1.8468459,1.8642682000000002,1.8289004,0.017683899999999995,0.2664306596136737,0.004159168352225573
1949,2158,2M19374395+4530520,2079954981020302208,3.026212,4816.226,0.030229319,0.06613227,-0.08921396,0.30887407,12.942386,13.536999,12.227263,11.262,10.722,10.616,0.05992603,85.167076,0.012643257,0.029511016,0.035402372,0.050132986,0.0002500187536103038,0.001746588308225716,0.0006907514314602459,0.021,0.017,0.014,7.2534,9.1884,5.8210000000000015,1.683699999999999,0.8605416279653593,0.09912114692834127,1.4527415,1.4739733999999998,1.4302436,0.021864900000000038,0.16218834305839605,0.006539816519411976
2884,3143,2M19451260+4947453,2134909259369103104,2.4608414,4552.567,0.15341318,-0.014806554,0.035540078,0.23437507,12.52747,13.161461,11.788549,10.782,10.179,10.071,0.055540547,67.597824,0.012765323,0.026951384,0.027140051,0.04057636,0.00018405858938863595,0.0016443981541236494,0.0009379588166802401,0.021,0.019,0.016,11.6114,14.6173,8.8675,2.8749,1.0648845862862757,0.10853298160380632,1.7408814,1.7680778000000001,1.7129708,0.027553499999999984,0.24076918520118046,0.006875705655729107
2628,2878,2M19315225+4824305,2128918810783834752,3.1549318,4853.1167,0.006769156,0.026525,-0.08302816,0.27153984,12.409086,12.947512,11.746557,10.847,10.39,10.287,0.05438814,77.21339,0.011926559,0.031542204,0.033331852,0.04906252,0.00016623130975945702,0.0010364789645822547,0.0008648040509584566,0.021,0.018000000000000002,0.016,7.7574,9.8291,6.2373,1.7959,0.8897161858381418,0.09875856020613316,0.9819101,0.9965111,0.9678095,0.014350800000000047,-0.0079282727641574,0.006346129894926064
1561,1733,2M19201020+4403331,2126858459132792704,2.6610029,4629.541,0.018682465,0.17743115,-0.060048573,0.32708943,11.738848,12.382405,10.992198,9.957,9.396,9.267,0.05009026,67.18121,0.010584621,0.025652688,0.02466254,0.03751334,0.0001940477674911012,0.0014546558941208598,0.0005988839299730929,0.022,0.018000000000000002,0.011,7.5434,9.1142,6.5313,1.2914500000000002,0.8775671374371237,0.07235946094635448,1.1649525,1.1762195,1.1528954,0.011662049999999908,0.06630821771529971,0.004349234360537798
2791,3047,2M19420328+4917050,2134823218285984384,2.458066,4791.458,0.0033031255,0.13326779,-0.107880905,0.3634291,10.346332,10.922952,9.661457,8.693,8.217,8.123,0.0384651,74.16837,0.010959696,0.028778335,0.02944705,0.043868773,0.0002891860497966636,0.0009204709467069972,0.0009639809835548797,0.024,0.023,0.014,4.9076,5.6893,4.1841,0.7526000000000002,0.6908691577892555,0.06672838967115241,0.8887322000000001,0.8963747999999999,0.8808056999999999,0.007784550000000025,-0.051229084455360986,0.0038047610830856467
1594,1767,2M19022316+4409001,2105912522103080064,2.6785088,4593.361,0.011509355,0.22802311,-0.010366157,0.28219116,11.943328,12.562065,11.219395,10.272,9.741,9.565,0.048971016,65.63942,0.010168962,0.02446642,0.02310849,0.03537868,0.00018978223149668239,0.00181854496688727,0.0013826059310806382,0.026,0.032,0.021,8.6952,12.1587,7.1796,2.48955,0.9392795757461428,0.11439344702813566,1.2263792,1.2466297,1.2036495,0.021490099999999984,0.08862477605878777,0.007618714824222717
2883,3142,2M19450392+4946139,2134909151989620352,2.5301466,4657.488,0.22289802,-0.45384622,0.06861094,0.11961192,12.026652,12.60238,11.329796,10.379,9.834,9.735,0.06290841,69.64146,0.017457599,0.03652228,0.037668094,0.05547541,0.00017042570043646066,0.0016720081447152426,0.0010112700285602738,0.021,0.018000000000000002,0.015,12.2748,14.2901,9.4146,2.4377500000000003,1.0890144246561877,0.09061669757106766,1.4408309,1.4604462,1.4239671999999999,0.01823950000000002,0.1586130137728807,0.005492788633031598
2552,2796,2M19475151+4805286,2086617570507630464,2.328535,4476.537,0.11262055,-0.10504979,0.09029533,0.14977433,12.234486,12.874729,11.487899,10.492,9.855,9.754,0.054292787,61.755394,0.013243375,0.027353376,0.02556403,0.039073326,0.0001855924226457084,0.0014402336127694593,0.0007404286684020711,0.02,0.018000000000000002,0.013,12.1913,15.6677,9.5345,3.0666,1.0860500183930912,0.10785366207145873,1.8082846999999997,1.8385814999999999,1.7801633999999997,0.02920905000000005,0.2572668077240429,0.007011509074690503
1112,1258,2M19371689+4215280,2077553338390473728,2.893538,4785.906,-0.012501741,0.13266425,-0.0626556,0.3669374,12.712237,13.310898000000002,11.999345,11.05,10.513,10.369000000000002,0.052182782,74.303986,0.011006894,0.028667444,0.029456235,0.043826077000000005,0.00015656805957497966,0.0014338253930834546,0.000656697468968126,0.02,0.017,0.014,4.1331,5.1739999999999995,3.2734,0.9503,0.6162759131265667,0.09941367315092203,1.5946995000000002,1.6199039,1.5713752,0.02426435000000004,0.20267885805962288,0.0066046781636229105
465,576,2M19381638+3957310,2076468837667199360,2.4694543,4609.9927,-0.0069563165,0.350953,-0.0062811375,0.46678388,11.64078,12.309596,10.879055,9.851,9.254,9.139,0.032587532,66.08556999999999,0.009224616,0.023136346,0.021732885,0.03339389,0.0002711841205593757,0.0012141128929854528,0.0007737010613895201,0.021,0.029,0.025,5.9641,6.5289,5.1392,0.6948500000000002,0.7755449166528714,0.05197224875727146,1.3862358,1.3980039,1.3755614,0.011221249999999941,0.14183711045515776,0.003514201246452478
1560,1732,2M19165094+4404569,2102898485853422592,2.8802202,4675.5205,0.036098193,0.18743643,-0.006490007,0.322781,12.349769,12.947929,11.637491,10.651,10.145,10.033,0.057726394,79.93541,0.01169932,0.025422677,0.029523669,0.04234141,0.00019146613201792562,0.0016291970995763185,0.000935686708171124,0.021,0.018000000000000002,0.016,8.9242,11.345999999999998,7.1961,2.074949999999999,0.950569294682517,0.09887279468819947,1.2535627,1.271525,1.234525,0.0185,0.0981460611366844,0.0064125071602114045
1223,1377,2M19314755+4240560,2077803271124930688,2.5511656000000005,4610.5737,0.1607208,-0.16341412,0.09402451,0.24634351,13.322167000000002,13.951035999999998,12.572968,11.577,10.96,10.842,0.06329382,75.70886,0.01516576,0.029702138,0.033807218,0.04852384,0.00020182384074307613,0.001228238185605468,0.000970373973023797,0.021,0.017,0.017,10.8662,13.0275,8.213,2.4072500000000003,1.0360776942645185,0.10017962950574233,2.2937522,2.3255621,2.2620386000000003,0.031761750000000116,0.36054649813999096,0.006013964750183204
