,APOGEE_ID,KIC,RA,DEC,FE_H,A_FE,age,age_68L,age_68U,mass,mass_68L,mass_68U,dist,dist_68L,dist_68U,Av,Av_68L,Av_68U,evstate
755,2M19231287+4034475,5359241,290.80365,40.57988,-0.10899,0.02544,1.5924,1.2735,1.9308,1.7343,1.6217,1.8332,2571.6979,2536.5881,2609.0669,0.1634,0.0868,0.2248,1
756,2M19233871+4035500,5359568,290.9113,40.59724,-0.01096,-0.00397,3.7536,2.9854,4.6913,1.3432,1.2705,1.436,1608.5658,1583.9809,1631.1328,0.3521,0.285,0.4265,1
757,2M19234174+4034149,5359600,290.92395,40.57081,-0.10535,0.0315,6.2377,4.3152,7.1026,1.2047,1.1320000000000001,1.294,1095.4197,1078.0775,1112.9792,0.2409,0.175,0.3461,1
758,2M19365033+4030115,5370902,294.20974,40.50321,0.16752999999999998,0.00335,5.2751,4.253,6.6812,1.2639,1.187,1.3426,1255.2193,1237.371,1274.9148,0.2422,0.1812,0.325,1
759,2M19370719+4035219,5371173,294.27998,40.58944,-0.42149,0.22857,12.0543,9.5302,13.9598,0.9432,0.8953,1.0012,1642.1388,1623.6782,1664.0495,0.2765,0.225,0.3328,1
760,2M19370889+4031392,5371202,294.28707,40.52756,-0.05778,0.02236,6.9717,5.6885,8.361,1.1507,1.0796,1.2077,1912.1065,1890.2971,1934.1173,0.2978,0.255,0.3514,1
761,2M19374429+4031294,5371756,294.43457,40.52485,-0.12099,-0.00934,4.0746,3.2591,5.186,1.2855,1.2098,1.3739,976.8068,961.6566,991.9477,0.1027,0.045,0.192,1
762,2M19382415+4032132,5372374,294.60066,40.53702,0.26791,0.01148,8.0555,6.0117,10.1116,1.1532,1.0764,1.245,1533.9245,1508.3426,1559.5238,0.4416,0.3582,0.5148,1
763,2M19391723+4034203,5373278,294.82182,40.57232,0.18286,0.01988,9.0416,7.7732,11.089,1.0847,1.0365,1.148,1662.6235,1642.9712,1680.7634,0.4419,0.3949,0.495,1
764,2M19424798+4035361,5376963,295.69994,40.59338,0.11549,0.00097,2.622,2.4831,2.8683,1.5344,1.4979,1.5774,1718.4798,1704.1195,1732.1735,0.4405,0.415,0.4848,2
765,2M19481817+4030548,5383275,297.0757200000001,40.51524000000001,0.28738,-0.00615,1.9936,1.4575,2.3168,1.7284,1.6367,1.9787,1165.1321,1154.8084,1173.5657,0.3669,0.315,0.4025,2
766,2M19494652+4031154,5384777,297.44387,40.52097,0.01007,0.00123,9.6645,7.8163,12.4398,1.0215,0.9683,1.0963,802.8995,791.3525,815.6227,0.2321,0.1584,0.3049,1
767,2M19502552+4034171,5385518,297.60636,40.57144,0.1199,0.00028,1.8576,1.4682,2.2124,1.7001,1.6217,1.8306,1166.305,1149.4761,1181.9519,0.3463,0.2724,0.4048,1
768,2M19542929+4033240,5390372,298.6220600000001,40.55667,-0.24303,0.06926,7.4555,5.9566,9.4109,1.0781,1.0052,1.1375,1308.3123,1289.7334,1327.7517,0.3731,0.3073,0.4449,1
769,2M19550899+4032069,5391275,298.78749,40.53527,0.41200000000000003,0.03295,5.888999999999999,4.5102,6.9967,1.2645,1.2022,1.3555,2010.9443,1983.6269,2039.4125,0.5192,0.465,0.5928,1
770,2M19555191+4031514,5392313,298.96633,40.53097,0.22888000000000006,0.0048,3.9367,3.2734,5.7972,1.3655,1.2542,1.4653,1007.961,987.302,1026.7928,0.4202,0.3258,0.5148,1
771,2M19560675+4035100,5392657,299.02815,40.58613,0.3805,-0.0073799999999999985,3.0937,2.6607,3.4239,1.5205,1.4858,1.5956,632.1664,627.3355,637.4854,0.3049,0.2701,0.3349,1
772,2M19564015+4035334,5393453,299.1673,40.59262,0.12104,0.00936,4.3221,3.4277,5.3899,1.3392,1.2537,1.4188,1029.3248,1012.7679,1043.49,0.3802,0.3219,0.465,1
773,2M19572548+4032141,5394451,299.35617,40.53726,0.3478,0.02116,6.1321,4.1077,6.8366,1.2432,1.1996,1.3802,2309.4279,2277.7176,2347.9158,0.5623,0.495,0.6407,1
774,2M19581743+4033213,5395669,299.57263,40.55594,-0.062320000000000014,-0.00941,1.9538,1.7766,2.0649,1.6463,1.6217,1.7114,2632.4885,2609.1551,2658.8292,0.5222,0.475,0.5699,2
775,2M19582620+4034116,5395887,299.60921,40.56989,-0.08607999999999999,0.06339,9.0414,7.6736,10.7173,1.0345,0.9908,1.0963,2308.8488,2282.9684,2334.7898,0.5820000000000001,0.545,0.6374,1
776,2M18544441+4040306,5427229,283.68505,40.67518,0.13784000000000002,0.00972,2.7259,2.4831,2.8139999999999996,1.5423,1.5089,1.5774,1894.2929,1881.4812,1907.0661,0.312,0.2788,0.3349,2
777,2M18570660+4040280,5428360,284.27753,40.67445,0.22586,0.0133,7.3422,5.821000000000001,9.1053,1.17,1.1015,1.2469,1232.2218,1214.7864,1251.8522,0.3701,0.295,0.4392,1
778,2M19015505+4040564,5430779,285.47939,40.68234,0.22201,-0.00321,3.7623,3.013,4.7302,1.4086,1.3113,1.4857,952.309,938.6417,967.0557,0.3155,0.255,0.3936,1
779,2M19105612+4038321,5436082,287.73385,40.64227,0.07566,0.01372,3.7324,3.5892,4.438,1.3623,1.2957,1.3867,1616.6509,1604.1318,1631.1299,0.2114,0.172,0.2449,2
780,2M19113355+4040127,5436490,287.88979,40.6702,-0.07408,0.06377000000000001,10.116,8.6099,11.9238,1.0257,0.9727,1.0729,1492.1716,1475.9783,1508.3035,0.2388,0.185,0.2803,1
781,2M19135045+4041260,5437909,288.46023,40.69056,0.04588,-0.01295,3.1601,2.6002,4.0191,1.4254,1.3391,1.5064,867.2656,855.953,880.0018,0.0767,0.0061,0.1348,1
782,2M19153085+4037028,5439087,288.87854,40.61746,-0.14768,0.02953,3.8212,2.9174,4.3538,1.3142,1.2588,1.4307,2927.2901,2896.5426,2954.5401,0.1299,0.085,0.2148,2
783,2M19155185+4040542,5439339,288.96606,40.68173,0.05905,-0.02515,0.6141,0.5962,0.6235,2.4903,2.4679,2.5,1293.3745,1286.767,1300.0581,0.196,0.16899999999999998,0.2048,2
784,2M19170097+4036282,5440198,289.25404,40.60785,0.24161,0.00444,7.2659,5.821000000000001,9.1726,1.1602,1.0964,1.2422,938.1842,924.6555,951.6772,0.2143,0.1452,0.2848,1
785,2M19172255+4040035,5440488,289.34397,40.66765,-0.04985,0.00473,4.1976,3.4443,4.9528,1.334,1.2531,1.3942,2231.1005,2209.0729,2256.7427,0.1697,0.1255,0.2149,1
786,2M19211245+4041159,5443651,290.30188,40.68778,-0.15383,0.040999999999999995,7.5564,5.9047,9.4369,1.1029,1.0215,1.1586,1895.1383,1868.5297,1924.6279,0.2232,0.1594,0.3049,1
787,2M19211884+4037011,5443741,290.32853,40.61699,0.1053,0.00692,5.5586,4.8217,8.2229,1.2477,1.1168,1.2916,1346.9818,1320.6264,1372.4176,0.2038,0.0885,0.2849,1
788,2M19291825+4041286,5450049,292.32605,40.69128,-0.05101,0.02559,6.789,5.8506,8.0332,1.1299,1.0814,1.1919,1771.2838,1751.8622,1789.0364,0.1725,0.135,0.2221,1
789,2M19294801+4040210,5450439,292.45006,40.67251,-0.25727,0.00519,3.7699,3.0549,4.648,1.2852,1.2164,1.3676,438.8706,433.01199999999994,444.7281,-0.0601,-0.155,-0.0341,1
790,2M19302151+4041470,5450937,292.5896600000001,40.69639,-0.13863,0.021,7.2089,5.7756,9.2233,1.092,1.0273,1.1641,1438.3677,1417.4245,1459.4344,0.282,0.205,0.3462,1
791,2M19361271+4038134,5456086,294.05297,40.63707,0.18284,0.03649,3.7531,2.8781,4.7304,1.4089,1.3166,1.5135,1707.6805,1683.5264,1735.7420000000002,0.3248,0.2607,0.4048,1
792,2M19374102+4036318,5457518,294.42094,40.60885,-0.04705,0.01771,4.754,3.7792,5.9549,1.253,1.1802,1.3337,756.2224,745.5899,767.9546,0.1729,0.1041,0.2449,1
793,2M19393337+4037588,5459287,294.88905,40.633,0.17243,-0.0020800000000000003,1.0096,0.8999,1.0589,2.1514,2.0988,2.2680000000000002,1247.6249,1232.6787,1263.2327,0.3755,0.3254,0.4448,2
794,2M19401013+4041589,5459855,295.04223,40.69971,-0.19648,0.02242,2.8244,2.2408,3.5065,1.4380000000000002,1.3427,1.5222,877.2586,864.4899,890.1998,0.127,0.055,0.1895,1
795,2M19412794+4037568,5461146,295.36642,40.63245,-0.13059,0.02458,3.965,3.1261,4.9816,1.314,1.2245,1.3937,2310.4972,2274.7306,2346.856,0.5176,0.435,0.5866,1
796,2M19420831+4036157,5461921,295.53465,40.60438,-0.22495,0.18021,10.0688,7.894,12.7355,1.0017,0.9462,1.0755,1817.9916,1788.5454,1845.1377,0.4201,0.345,0.4982,1
797,2M19473472+4039461,5468123,296.89468,40.66283,-0.02523,0.03833,5.1138,4.1172,6.5291,1.2424,1.1640000000000001,1.3201,1759.6603,1731.8091,1785.0502,0.8545,0.775,0.9197,1
798,2M19473609+4039198,5468161,296.9004,40.65551,0.21222,0.00793,2.8643,2.2646,3.4924,1.51,1.4354,1.6216,1459.1793,1437.1427,1480.9371,0.375,0.305,0.4453,1
799,2M19492563+4037258,5470218,297.35683,40.62384,-0.01615,0.01874,6.9694,5.559,8.8399,1.1147,1.0665,1.2068,1329.7049,1310.6898,1349.9625,0.32,0.255,0.4012,1
800,2M19515573+4040059,5472717,297.98224,40.66832,0.0681,0.01987,3.2491,2.6002,4.1142,1.4263,1.3489,1.5311,1279.3329,1260.3754,1298.7512,0.5808,0.501,0.6449,1
801,2M19520777+4038131,5472964,298.0324,40.63697,-0.00124,0.02902,10.867,8.6099,13.7769,0.9838,0.9418,1.0689,1258.5252,1243.254,1272.0456,0.8309,0.7521,0.8849,1
802,2M19525213+4041387,5473840,298.21721,40.69409,0.30412,0.00411,0.6732,0.6531,0.7131,2.4822,2.432,2.5107,1678.8468,1669.1672,1690.315,0.5865,0.555,0.6068,2
803,2M19542809+4036452,5475952,298.61705,40.61257,0.05703,-0.01214,5.2262,3.9355,6.1779,1.2609,1.1967,1.3555,1820.0335,1798.0839,1842.8976,0.3192,0.27,0.3849,1
804,2M19570851+4037099,5479483,299.2854700000001,40.61942,0.207,-0.01065,3.8488,3.0549,4.831,1.3774,1.3061,1.4836,1726.5865,1700.2001,1752.9004,0.6321,0.545,0.6855,1
805,2M18574575+4042531,5514024,284.44063,40.71478,-0.22609,0.0705,10.062999999999999,7.8523,12.5589,1.0069,0.9289,1.0526,556.5143,547.7344,564.2883,0.0544,-0.015,0.1277,1
806,2M18575250+4044558,5514079,284.46875,40.74885,0.13760999999999998,-0.01202,4.6086,3.6728,5.7776,1.3062,1.2296,1.3931,950.4601,936.4833,964.8476,0.3541,0.295,0.4397,1
807,2M19003467+4045192,5515314,285.14447,40.75534,0.38895,0.00865,4.4873,3.5539,5.5599,1.3605,1.2882,1.4563,602.8499,593.8543,611.6288,0.1323,0.0689,0.2048,1
808,2M19013224+4043503,5515794,285.38434,40.73066,0.06181,0.00534,1.7814,1.5794,1.8832,1.7444,1.706,1.8459999999999999,2545.2757,2520.5768,2572.3599,0.2507,0.19699999999999998,0.3151,2
809,2M19114178+4043134,5521718,287.9241,40.72041,-0.1736,0.18947,12.0298,8.9516,14.9568,0.9923,0.9246,1.0576,1360.2016,1338.7205,1385.1745,0.1261,0.0484,0.2248,1
810,2M19121461+4045519,5522071,288.06088,40.76442,0.03893,-0.00884,3.8717,3.0711,4.8406,1.3491,1.2705,1.4391,614.2303,604.8253,622.9996,0.0803,0.015,0.1542,1
811,2M19125548+4044568,5522479,288.23117,40.74913,-0.13445,0.03313,1.6845,1.3646,2.0873,1.6859,1.5775,1.7836,2872.6345,2832.6311,2914.0026,0.1702,0.105,0.2417,1
812,2M19130385+4045596,5522575,288.26604,40.76657,-0.37839,0.08843,3.5493,2.8887,4.4143,1.3261,1.2331,1.3931,904.6492,892.2774,917.5918,0.1034,0.0605,0.1848,1
813,2M19131397+4045463,5522686,288.30824,40.76287,0.05002,0.17177,12.1647,9.3111,14.6181,1.0151,0.9549,1.082,1199.8399,1177.389,1223.2163,0.5856,0.515,0.6741,1
814,2M19152927+4046014,5524229,288.87199,40.76706,-0.30831,0.05839,7.1263,5.6885,8.8435,1.0772,1.0092,1.1402,719.2805,708.7612,728.6838,0.0727,0.005,0.1294,1
815,2M19170296+4043070,5525400,289.26235,40.71861,-0.14634,0.03568,5.0029,3.4554,5.687,1.2503,1.1848,1.3551,2118.5473,2086.8920000000003,2159.8777,0.0839,0.025,0.2135,1
816,2M19171081+4043002,5525484,289.29504,40.71675,0.15168,-0.03234,4.5512,3.6728,5.7965,1.3005,1.2245,1.3882,1623.7916,1601.4007,1649.4079,0.2995,0.2157,0.3549,1
817,2M19175546+4047254,5526083,289.48109,40.7904,-0.11482,0.03002,2.8366,2.6607,2.9959,1.4365,1.4163,1.4586,1626.2781,1616.0319,1638.6627,0.198,0.159,0.2248,2
818,2M19232229+4047361,5530664,290.8429,40.79339,-0.11762,0.0461,10.5558,8.9702,13.0285,1.0073,0.9433,1.0518,2048.7084,2025.349,2073.6245,0.1332,0.085,0.1876,1
819,2M19234890+4044497,5530982,290.95378,40.74716,-0.2554,0.07209,9.4602,8.0353,11.1526,1.0198,0.9549,1.0543,1812.0928,1792.6685,1834.3439,0.2207,0.179,0.2749,1
820,2M19281062+4045393,5534253,292.04426,40.76092,-0.01219,0.00761,4.8458,4.1716,5.1867,1.2397,1.2133,1.2963,1119.165,1110.4525,1129.306,0.298,0.255,0.3333,2
821,2M19281647+4047513,5534335,292.06866,40.79761,-0.1072,0.01417,6.0855,4.7315,7.3064,1.1879,1.1154,1.2588,1862.9578,1838.6541,1888.9038,0.1329,0.085,0.1989,1
822,2M19290307+4045358,5534973,292.26281,40.75995,0.3156,-0.04559,2.8866,2.2131,3.4417,1.5291,1.452,1.6483,1551.43,1529.3255,1578.8220000000001,0.2314,0.1604,0.3049,1
823,2M19371316+4047466,5542222,294.30487,40.79628,0.21359,0.00444,3.9495,3.4237,4.7294,1.3909,1.3266,1.4586,1156.3928,1146.4894,1168.1135,0.3506,0.305,0.3821,1
824,2M19382194+4044252,5543289,294.59142,40.74036,-0.38599,0.07572999999999999,8.4531,6.8391,10.7357,1.0178,0.9549,1.0841,1603.2662,1580.5203,1627.3841,0.3132,0.255,0.3837,1
825,2M19393498+4045056,5544444,294.89577,40.75158,0.2978,0.0185,3.9010000000000002,3.1623,4.9527,1.4008,1.3121,1.4878,1855.3496,1826.1643,1881.4854,0.4382,0.369,0.5049,1
826,2M19393524+4045378,5544447,294.8968700000001,40.7605,0.056379999999999986,0.04966,7.6252,6.3826,10.9251,1.1272,1.0301,1.1911,1587.5969,1554.1749,1612.9497,0.4122,0.315,0.4925,1
827,2M19394480+4044184,5544606,294.93667,40.73845,0.12314,0.00661,5.0335,3.9692,6.2356,1.2868,1.1964,1.3551,982.5943,968.4562,996.5544,0.2015,0.1367,0.2749,1
828,2M19395553+4042529,5544763,294.98139,40.71471,0.21585,-0.017130000000000003,1.2890000000000001,0.9876,1.3332,2.214,1.9678,2.2491,1122.2126,1090.0337,1138.9404,0.3478,0.215,0.4195,2
829,2M19402919+4043314,5545303,295.12166,40.7254,0.08972999999999999,0.02025,3.0812,2.8854,3.1981,1.4542,1.4386,1.4926,3294.1393,3271.0714,3315.0281,0.517,0.4806,0.5349,2
830,2M19403122+4046286,5545340,295.13008,40.77463,0.07592,-0.01016,3.1092,2.8523,3.4267,1.4474,1.4034,1.4926,633.9928,628.7819,639.0931,0.0758,0.045,0.1127,2
831,2M19405620+4046340,5545719,295.23417,40.77613,0.12862,0.00983,3.068,2.4361,3.8447,1.4637,1.3803,1.567,1917.2738,1889.1651,1947.5499,0.563,0.4927,0.6349,1
832,2M19412186+4044586,5546141,295.3411200000001,40.74963,0.20248,0.01047,6.0156,4.783,7.4971,1.2328,1.1587,1.3125,569.547,561.6167,578.7386,0.17,0.115,0.2575,1
833,2M19421132+4045130,5547077,295.54718,40.75361,0.07349,0.00169,1.8605,1.4305,1.8831,1.7285,1.7138,1.9451,1535.9563,1488.9836,1554.1237,0.3499,0.2563,0.4349,2
834,2M19465238+4042207,5552283,296.71828,40.70576,0.29976,2e-05,3.4235,2.7202,4.2173,1.4643,1.3739,1.5531,1413.0867,1392.3227,1433.7825,0.3522,0.285,0.418,1
835,2M19502947+4043097,5556743,297.6228,40.71938,-0.23832,0.04058,1.6593,1.3023,1.9725,1.6479,1.5761,1.7862,1720.8127,1696.3679,1743.8221,0.6975,0.6266,0.7548,1
836,2M19511822+4045463,5557808,297.82593,40.76288,-0.09794,0.01819,4.1608,3.7428,4.6227,1.2737,1.2416,1.3236,1405.6621,1388.3531,1421.8556,0.516,0.465,0.5558,2
837,2M19513352+4045361,5558110,297.88969,40.76005,0.03321,-0.07082999999999999,0.9755,0.8113,1.0588,2.1247,2.051,2.2871,1949.3281,1920.8786,1975.0444,0.5729,0.535,0.6403,2
838,2M19570428+4043126,5564915,299.26785,40.72018,-0.04725,0.00909,3.6997,2.9248,4.6241,1.3493,1.2646,1.4347,1300.6371,1281.0612,1319.7289,0.5357,0.465,0.6047,1
839,2M19570452+4044117,5564922,299.26887,40.7366,0.24058,0.00247,3.7462,2.9854,4.8274,1.3895,1.3182,1.5057,1346.1669,1322.8178,1366.8967,0.5347,0.465,0.6138,1
840,2M19571127+4044440,5565067,299.29699,40.74557,-0.29469,0.06698,8.1585,6.5313,10.2477,1.0442,0.9727,1.1012,975.8806,962.3212,989.6645,0.3526,0.295,0.4226,1
841,2M19573860+4046098,5565654,299.41084,40.7694,0.10456,-0.01672,2.6660000000000004,2.1018,3.2721,1.5358,1.4396,1.6291,1736.5479,1704.1195,1756.5410000000002,0.5655,0.4922,0.6348,1
842,2M19580029+4042030,5566146,299.5012200000001,40.70085,-0.00507,-0.00449,2.0884,1.7179,2.6528,1.6091,1.5019,1.6982,2017.3983,1988.3822,2047.7836,0.574,0.505,0.6435,1
843,2M19580667+4044162,5566273,299.52782,40.73786,0.00366,-0.00559,3.6522,2.9154,4.2156,1.3603,1.3061,1.4724,1251.6521,1240.2235,1267.9678,0.4301,0.375,0.4727,2
844,2M19582321+4042575,5566644,299.59675,40.716,0.14578,0.00293,2.8899,2.1707,3.4269,1.5039,1.4364,1.6366,1923.7963,1894.5233,1956.5602,0.5896,0.5162,0.6649,1
845,2M18523609+4052091,5597397,283.15041,40.86921,-0.2755,0.18255,11.1963,9.3799,13.0265,0.9527,0.9246,1.0226,1481.5115,1464.7042,1497.9004,0.314,0.2724,0.3649,1
846,2M18534504+4051534,5597965,283.43768,40.86484,-0.09646,0.01761,3.9945,3.1297,4.9547,1.3127,1.2302,1.3968,934.6458,921.2975,949.4696,0.239,0.165,0.3114,1
847,2M18592373+4048582,5600739,284.84889,40.81618,0.16343,0.00932,6.175,4.9716,7.8505,1.2093,1.1323,1.2817,1085.6006,1070.089,1102.7804,0.4519,0.3851,0.5249,1
848,2M19012860+4050124,5601827,285.36919,40.8368,-0.01548,0.025730000000000003,4.1009,3.2218,5.0706,1.3211,1.2467,1.4125,1276.1029,1257.4765,1295.297,0.2697,0.1904,0.3349,1
849,2M19015687+4048241,5602062,285.487,40.80671,-0.054229999999999993,0.10334000000000003,10.1509,8.1639,13.0327,1.0196,0.9593,1.0881,1090.1735,1072.7537,1106.4232,0.2376,0.1633,0.3148,1
850,2M19024885+4050039,5602545,285.70358,40.83443,-0.20555,0.04103,4.435,3.9994,5.0701,1.2292,1.183,1.2763,1429.9653,1417.4245,1442.13,0.2712,0.2263,0.3049,2
851,2M19030546+4049524,5602690,285.77279,40.83122,-0.5764699999999999,0.22976,12.2475,9.7163,15.3126,0.9124,0.8607,0.9771,2389.7651,2355.6996,2423.7314,0.1966,0.125,0.2537,1
852,2M19150200+4051584,5610212,288.75835,40.86624000000001,0.01209,0.01652,6.7525,5.3088,8.4426,1.1449,1.0846,1.2301,1264.7043,1246.4074,1283.7573,0.1582,0.085,0.2297,1
853,2M19161923+4053434,5611192,289.0801600000001,40.89542,0.06004,-0.00157,1.0138,0.9904,1.0348,2.0058,1.986,2.0203,1477.2494,1470.6182,1487.1491,0.3,0.2813,0.3149,2
854,2M19170497+4051285,5611769,289.27073,40.85794,-0.02183,0.0366,4.4919,3.7102,5.3095,1.2988,1.2378,1.3739,2468.7637,2444.4433,2497.3699,0.2325,0.193,0.2849,1
855,2M19184717+4052099,5613099,289.6965600000001,40.86942,0.36551,0.00869,7.6504,6.0968,9.4414,1.1592,1.1015,1.2443,1170.2039,1152.7096,1187.1016,0.322,0.255,0.39,1
856,2M19185877+4048238,5613241,289.74489,40.80662,0.0809,0.00392,6.747999999999999,5.3506,8.4118,1.1591,1.1009,1.2472,1604.9768,1579.4281,1629.2620000000002,0.243,0.185,0.3333,1
857,2M19235532+4049256,5617324,290.98054,40.8238,-0.03305,-0.01416,2.3687,1.9275,2.908,1.5219999999999998,1.4481,1.6216,1578.9801,1557.7578,1601.1391,0.2288,0.1623,0.2949,1
858,2M19280102+4050138,5620596,292.00428,40.83717,-0.17756,0.0115,3.4949,2.5027,3.7574,1.3621,1.3061,1.4913,1453.3528,1430.5395,1482.0061,0.1306,0.0782,0.2848,2
859,2M19280384+4051558,5620636,292.01599999999996,40.86551,0.3558,0.0005200000000000001,5.6371,4.4648,6.9992,1.2768,1.1935,1.3488,1123.9809,1107.8985,1139.3437,0.2752,0.2145,0.345,1
860,2M19303904+4051184,5622780,292.66269,40.85512,0.24394,0.01741,7.8426,6.9984,9.3864,1.1346,1.1007,1.2021,1571.4318,1555.2845,1586.6670000000001,0.3045,0.265,0.3516,1
861,2M19312356+4050563,5623391,292.84821,40.84898,-0.14154,0.03249,2.4219999999999997,1.9275,2.9757,1.5133,1.419,1.5971,847.962,836.5657,860.3425,-0.0186,-0.0773,0.0548,1
862,2M19312747+4050082,5623444,292.86448,40.83561,0.00599,0.12564,10.1662,8.2054,13.0275,1.0354,0.9716,1.1014,1238.3011,1220.3938,1257.1734,0.2991,0.225,0.3689,1
863,2M19390826+4048250,5630175,294.78442,40.80696,-0.18527,0.05963,9.5875,8.2224,11.4634,1.0215,0.9546,1.0567,1891.1599,1869.3473,1911.9738,0.3831,0.345,0.4392,1
864,2M19392781+4053507,5630500,294.86589,40.89743,0.03673,0.00079,3.1759,2.4266,3.8795,1.4545,1.3551,1.5447,2385.0133,2349.9574,2423.7207,0.4372,0.3587,0.505,1
865,2M19455943+4049431,5637392,296.49763,40.82865,-0.06161000000000001,0.02302,4.9194,3.9355,6.2388,1.2505,1.1640000000000001,1.3197,1464.4508,1443.7764,1487.0903,0.3172,0.2419,0.385,1
866,2M19471570+4049089,5638865,296.81542,40.81915,0.27243,-0.014180000000000003,2.495,2.3714,2.6276,1.6084,1.5775,1.6357,1322.586,1313.7113,1333.3059,0.7806,0.743,0.8048,2
867,2M19474353+4051279,5639438,296.9314,40.85776,0.24293,0.0132,2.3461,1.9275,2.8865,1.6017,1.5204,1.7089,1062.6631,1048.2864,1077.6794,0.3151,0.2408,0.3749,1
868,2M19491720+4050529,5641322,297.3217,40.84804000000001,0.38965,0.01179,4.5235,4.1947,5.557,1.3493,1.2941,1.396,767.3932,760.7289999999999,775.3234,0.2359,0.1917,0.2651,1
869,2M19525310+4048265,5645576,298.22127,40.80738,0.41711,0.040060000000000005,7.0492,5.5259,8.6052,1.1913,1.1363,1.2771,1425.7388,1406.1449,1447.0678,0.5215,0.475,0.6041,1
870,2M19530799+4048499,5645845,298.28332,40.81388,-0.20915,0.15558,8.8774,7.0437,11.3466,1.0387,0.9778,1.1116,1550.5513,1525.8081,1573.3951,0.3819,0.325,0.4745,1
871,2M19543809+4051119,5647719,298.65874,40.85332,0.10400000000000001,-0.01171,2.421,1.9724,2.9719,1.5630000000000002,1.466,1.6443,1440.4956,1420.2018,1460.5179999999998,0.7742,0.705,0.84,1
872,2M19592808+4048209,5653970,299.86702,40.80583,-0.00175,0.00313,3.2032,2.4917,3.9339999999999997,1.4137,1.3365,1.5147,857.3484,844.8117,869.9367,0.5414,0.475,0.6143,1
873,2M18503900+4055336,5682548,282.6625200000001,40.926,-0.09651,0.07862000000000001,8.5918,6.8517,11.0889,1.0494,0.992,1.1323,1904.3017,1873.7859,1934.1453,0.307,0.2251,0.375,1
874,2M18555805+4055455,5685237,283.9919,40.92931,-0.1934,0.02888,5.4108,4.3152,6.8217,1.1723,1.1069,1.253,1186.5678,1168.5302,1203.6167,0.3451,0.265,0.4058,1
875,2M18573794+4055229,5686036,284.4081,40.92304,-0.20802,0.0757,5.4526,4.6238,6.5949,1.1723,1.1117,1.2337,2091.1407,2067.7588,2115.6046,0.3031,0.265,0.3575,1
876,2M19024668+4056040,5688694,285.69454,40.93446,-0.00867,0.0101,7.8582,6.7391,9.2217,1.104,1.0486,1.1533,2498.8148,2473.3749,2526.2987,0.3008,0.255,0.3463,1
877,2M19043278+4056316,5689606,286.1366,40.94212,0.05077,0.004529999999999999,3.5729,2.541,4.0896,1.4040000000000001,1.3489,1.5432,1389.9717,1368.7686,1414.1253,0.132,0.085,0.2482,1
878,2M19105180+4055153,5693324,287.71586,40.92094,0.28207,0.04434,1.4495,1.4041,1.4958,1.9346,1.9137,2.0042,2334.3049,2314.7284,2358.9204,0.1696,0.115,0.2057,2
879,2M19110535+4056375,5693454,287.7723,40.94376,-0.10645,0.06994,9.8374,7.8523,12.5745,1.016,0.9578,1.0863,800.4026,787.9525,812.2546,0.1315,0.0672,0.215,1
880,2M19120002+4056074,5694017,288.0001,40.9354,0.29083000000000003,0.00272,9.9399,8.0353,12.7165,1.0759,1.0057,1.1428,1065.9089,1050.1222,1082.631,0.0664,-0.015,0.1283,1
881,2M19154525+4054282,5696539,288.93857,40.90786,-0.5626899999999999,0.22172,11.12,8.8105,13.8518,0.9422,0.8871,1.0063,1876.839,1848.6726,1903.2098,0.0998,0.0444,0.1749,1
882,2M19175104+4055364,5698093,289.4627,40.92679,0.23964,0.002,8.4796,6.778,10.5879,1.1077,1.0519,1.1899,626.3155,617.3054,635.4385,0.1003,0.0345,0.1749,1
883,2M19225100+4058232,5702180,290.71251,40.97311,-0.15847999999999998,0.0493,2.0782,1.8845,2.2125,1.5952,1.5630000000000002,1.6572,881.5522,873.9768,888.6717,0.0754,0.025,0.1113,2
884,2M19230770+4057472,5702382,290.78211,40.96311,0.07076,0.0075099999999999984,3.2357,2.9161,3.35,1.4294,1.4124,1.4769,2476.2476,2461.7272,2491.6643,0.2011,0.1677,0.225,2
885,2M19242515+4056565,5703348,291.10482,40.94905,-0.10331,0.036410000000000005,4.8046,4.2796,5.4306,1.2159,1.1802,1.2697,1510.7796,1497.9589999999998,1524.7631,0.139,0.095,0.1759,2
