,APOGEE_ID,KIC,RA,DEC,FE_H,A_FE,age,age_68L,age_68U,mass,mass_68L,mass_68U,dist,dist_68L,dist_68U,Av,Av_68L,Av_68U,evstate
4330,2M18432829+4742130,10513837,280.8679,47.70361,0.03142,-0.01132,4.3084,3.43,5.4312,1.308,1.2245,1.387,257.306,253.2212,261.4137,0.0316,-0.0311,0.1149,1
4331,2M18451110+4745324,10514458,281.29629,47.759,0.10495,0.00936,14.5471,10.3514,20.722,0.9449,0.8459,1.0279,1943.6672,1896.0075,1992.9914,0.1399,0.0304,0.2549,1
4332,2M18482629+4747141,10515651,282.10954,47.78727,-0.17252,0.03272,6.8474,5.42,8.6109,1.1044,1.0383,1.1747,1320.6798,1301.6675,1339.6909,0.1479,0.065,0.2063,1
4333,2M18491542+4745000,10515966,282.31426,47.75,-0.38489,0.058679999999999996,4.4964,4.0272,5.0777,1.2033,1.1536,1.2473,1328.7592,1317.2251,1338.0851,0.0901,0.065,0.1277,2
4334,2M19024774+4745344,10522084,285.69895,47.759570000000004,0.04263,0.005679999999999999,2.1996,2.0654,2.3528,1.6163,1.5779,1.6517,574.4106,569.8097,578.7434,0.0334,0.005,0.0782,2
4335,2M19025115+4747473,10522111,285.71316,47.796479999999995,-0.25395,0.19032000000000002,9.8556,7.2845,14.9587,0.9484,0.8629,1.034,2588.99,2535.245,2633.3129,0.2057,0.1192,0.2849,2
4336,2M19084182+4743034,10524715,287.17425,47.717620000000004,-0.19566,0.01964,4.1545,3.3497,5.2579,1.2808,1.1937,1.355,1091.3467,1075.2267,1107.7676,0.0912,0.025,0.164,1
4337,2M19095556+4743410,10525282,287.48151,47.72807,-0.1652,0.0055,5.4274,4.8417,6.3279,1.1605,1.103,1.2021,993.1425,982.8787,1001.801,0.0973,0.0638,0.1448,2
4338,2M19102133+4743193,10525475,287.58891,47.72205,-0.14515999999999998,0.17365999999999998,3.814,3.5075,4.3166,1.3347,1.2839,1.3739,1094.731,1087.6771,1104.7888,0.1333,0.095,0.1695,2
4339,2M19103586+4743568,10525595,287.64945,47.73247,0.00328,-0.017419999999999998,2.1853,1.7968,2.7229,1.5781,1.4905,1.6747,895.8258,884.0766,908.8414,0.1002,0.0398,0.1748,1
4340,2M19145511+4745055,10527754,288.72965,47.75155,0.36669,-0.00613,8.8692,7.6472,11.3467,1.1171,1.0471,1.1703,1117.8888,1105.3503,1129.8169,0.2059,0.155,0.2515,1
4341,2M19150915+4743573,10527889,288.78816,47.7326,0.10421,0.01317,2.1837,2.0701,2.2641,1.6388,1.6142,1.6785,3145.7261,3124.8555,3165.8281,0.1661,0.125,0.1893,2
4342,2M19170724+4742006,10528911,289.2802,47.700179999999996,0.22501,0.06671,9.6829,8.2224,11.2133,1.0298,1.0045,1.107,1737.4794,1715.9714,1755.9177,0.1628,0.1245,0.2149,2
4343,2M19171863+4746430,10529006,289.32765,47.778620000000004,0.08822,-0.0155,6.001,5.2336,6.9962,1.2107,1.153,1.2588,1969.9601,1949.6201,1988.411,0.1334,0.085,0.1713,1
4344,2M19182742+4745288,10529640,289.61426,47.75801,0.16109,0.01722,2.7714,2.0835,3.0551,1.533,1.479,1.6943,2505.4224,2490.3482,2520.4861,0.116,0.085,0.1433,2
4345,2M19231965+4746300,10532670,290.83187999999996,47.77502,0.04844,0.03107,5.4933,4.7272,8.2202,1.2357,1.1168,1.2974,2274.0514,2222.0308,2314.6644,0.2751,0.145,0.3449,1
4346,2M19243319+4744285,10533369,291.13833,47.74127,0.17851,0.0069299999999999995,3.424,3.1203,3.8447,1.431,1.377,1.4789,1755.8213,1743.813,1768.282,0.2214,0.194,0.2549,2
4347,2M19270316+4747004,10534826,291.76318,47.78347,0.14294,0.0287,5.7114,4.6238,7.4734,1.236,1.1519,1.3182,1897.4794,1867.6265,1929.679,0.1929,0.1018,0.2549,1
4348,2M19270984+4743573,10534891,291.79101,47.73259,0.02034,-0.00036,1.6462,1.5581,1.6784,1.7768,1.7538,1.8349,2004.0075,1988.3822,2018.5158,0.1716,0.1445,0.2249,2
4349,2M19311507+4743092,10537376,292.81282999999996,47.71924,-0.05301,0.024319999999999998,8.9519,7.6736,11.2786,0.9924,0.9465,1.047,1781.5321,1761.2461,1800.8958,0.2381,0.185,0.2836,2
4350,2M19320184+4742452,10537820,293.00767,47.71257,0.043160000000000004,0.0237,9.0987,7.3266,11.6106,1.061,0.9995,1.1323,1088.3991,1072.7537,1105.295,0.2309,0.1606,0.305,1
4351,2M19420514+4747050,10544592,295.52143,47.78475,-0.3697,0.08805,6.4481,5.559,7.7678,1.071,1.0092,1.1264,2150.4854,2126.1794,2170.1086,0.1897,0.1459,0.2249,2
4352,2M19424544+4742580,10545081,295.68936,47.71613,-0.032260000000000004,0.046830000000000004,9.8951,7.0729,13.0271,0.9876,0.9162,1.0811,2750.0089,2708.3818,2795.6356,0.267,0.195,0.3309,2
4353,2M19424586+4744370,10545089,295.69111000000004,47.74364,0.36796999999999996,-0.00246,8.1687,6.6834,10.4105,1.1225,1.0714,1.2145,1384.5127,1365.4003,1404.3891,0.2342,0.1743,0.305,1
4354,2M19425116+4742535,10545152,295.7132,47.714890000000004,-0.10463,0.03729,7.4221,6.3416,10.3484,1.0539,0.9638,1.1155,907.98,895.8392,917.2824,0.1012,0.0687,0.1648,2
4355,2M19435384+4744446,10545904,295.97437,47.74572,0.09312000000000001,-0.01208,4.4891,3.7428,5.307,1.2848,1.2302,1.3774,2191.7852,2167.6044,2220.6786,0.2215,0.165,0.265,2
4356,2M19444194+4745569,10546497,296.17477,47.76583,-0.31489,0.041339999999999995,3.575,2.4831,5.1134,1.3268,1.1825,1.4655,2842.0167,2766.4314,2920.6766,0.2198,0.095,0.3253,1
4357,2M19452186+4747416,10546977,296.34109,47.7949,0.00618,-0.02715,3.3409,2.4305,3.7586,1.4279,1.3669,1.5486,1283.6677,1270.1649,1301.6354,0.1613,0.105,0.2129,1
4358,2M19455351+4745075,10547370,296.47298,47.7521,0.06315,0.03781,9.3351,7.4989,12.0292,1.0656,0.9953,1.1356,2089.2589,2056.4112,2120.7368,0.1934,0.115,0.2611,1
4359,2M19460932+4745455,10547575,296.53887000000003,47.76265,0.31649,0.00748,9.4141,7.4559,11.6096,1.1024,1.0367,1.1748,1633.6894,1612.5006,1654.4748,0.2225,0.1608,0.275,1
4360,2M19463572+4744056,10547905,296.64887000000004,47.7349,0.0471,0.04,1.4154,1.0829,1.7992,1.866,1.7042,2.0044,1862.9087,1822.4267,1898.8282,0.1546,0.055,0.2522,1
4361,2M19465754+4744390,10548201,296.73977,47.744170000000004,-0.26538,0.04432,3.2112,2.541,3.9464,1.3576,1.2855,1.4586,1787.3196,1760.7596,1813.4621,0.1619,0.0932,0.2249,1
4362,2M19473357+4742550,10548741,296.88991,47.71528,0.08302999999999999,0.014530000000000001,7.1586,5.7095,9.0167,1.1319,1.0764,1.2206,1693.7586,1668.2453,1719.8396,0.2282,0.155,0.3027,1
4363,2M19483344+4746572,10549650,297.13934,47.78256,-0.00583,0.0485,7.3497,6.5313,8.73,1.0937,1.0288,1.1322,3122.7908,3093.8558,3147.39,0.199,0.1595,0.2348,2
4364,2M19483961+4746045,10549732,297.16505,47.767920000000004,0.12312000000000001,0.0181,7.9822,6.8391,10.4729,1.1049,1.0376,1.1693,2051.814,2025.7226,2072.5429,0.2414,0.2035,0.2949,1
4365,2M19490767+4744211,10550170,297.28197,47.7392,0.32298000000000004,0.01466,7.6959,5.9183,9.8817,1.1542,1.0849,1.253,1522.9287,1498.2695,1543.5077,0.2433,0.1905,0.325,1
4366,2M19491890+4746500,10550359,297.32878999999997,47.780570000000004,-0.08478,0.02976,12.8238,9.4406,17.2089,0.922,0.8577,0.9816,1873.4518,1842.4258,1903.2833,0.2422,0.1865,0.3248,2
4367,2M19492290+4746588,10550429,297.34542000000005,47.78301,0.08662,-0.03137,3.0495,2.4831,3.923,1.4585,1.3524,1.5344,378.6559,372.855,384.1344,0.0713,-0.005,0.1337,1
4368,2M19502640+4747354,10551313,297.61,47.79317,0.21841999999999998,0.0187,7.3711,6.5313,8.8445,1.1215,1.0616,1.1652,2806.0297,2776.5145,2830.1379,0.3087,0.275,0.3502,2
4369,2M19512486+4742307,10552202,297.8536,47.708529999999996,-0.43975,-0.00035,6.6281,5.3088,7.9641,1.0936,1.0359,1.1641,1517.5046,1497.959,1537.2257,-0.0021,-0.0623,0.0549,1
4370,2M19514622+4747308,10552527,297.94261,47.791909999999994,0.026680000000000002,0.0018399999999999998,5.8778,5.0699,7.136,1.212,1.1481,1.2691,2261.1913,2236.1446,2283.6965,0.2738,0.215,0.3056,1
4371,2M19515315+4747405,10552614,297.97147,47.79459,-0.019119999999999998,-0.01127,2.5123,2.3014,2.7853,1.5242,1.4858,1.5826,1435.8815,1427.2499,1443.7719,0.1979,0.1639,0.2348,2
4372,2M19521427+4743294,10552929,298.05948,47.72485,-0.1436,0.0535,4.2263,3.0549,4.858,1.3228,1.2473,1.4166,2946.5927,2907.3668,2991.349,0.2986,0.235,0.3686,1
4373,2M19525645+4747309,10553525,298.23522,47.791920000000005,-0.27224,0.2288,7.8253,6.132,9.8831,1.0936,1.0061,1.1427,1617.506,1594.0427,1642.366,0.3202,0.255,0.4019,1
4374,2M19531960+4744079,10553844,298.33168,47.73555,-0.1773,0.00466,3.2426,2.6002,4.0805,1.3758,1.2853,1.4588,1054.8189,1039.202,1070.2394,0.1304,0.072,0.205,1
4375,2M19544173+4746527,10555025,298.67389,47.78131,-0.10225,0.01929,6.3404,4.9545,7.6086,1.1454,1.1015,1.2425,2019.7546,1992.966,2046.9861,0.4215,0.3683,0.4749,1
4376,2M19031115+4753540,10586902,285.79647,47.89835,-0.30396,0.1088,9.5781,8.0205,11.8807,1.0077,0.9462,1.061,1553.3322,1533.3453,1572.1263,0.0014,-0.055,0.0484,1
4377,2M19033449+4748388,10587122,285.89375,47.81078,0.1869,-0.01061,4.6124,4.121,4.9891,1.2977,1.2644,1.3488,505.4852,501.4759,509.9011,0.1349,0.1137,0.1751,2
4378,2M19044603+4753567,10587702,286.19182,47.89909,0.10909,0.02924,5.6318,4.7381,6.5293,1.2324,1.1762,1.294,1395.3405,1381.974,1409.2869,0.171,0.1436,0.2249,1
4379,2M19111764+4748414,10590683,287.82352000000003,47.81153,-0.14035,0.10055,13.0362,9.7163,17.5723,0.9185,0.855,0.9762,1612.5962,1586.7186,1639.6086,0.137,0.065,0.2075,2
4380,2M19120791+4752590,10591093,288.03297000000003,47.883070000000004,-0.05816,-0.0153,3.1433,2.5223,3.9358,1.407,1.3182,1.4866,1133.2787,1117.4288,1149.4261,0.0777,0.005,0.1381,1
4381,2M19142297+4748434,10592249,288.59573,47.812059999999995,0.20177,-0.00033999999999999997,4.913,4.3152,5.4801,1.2799,1.2346,1.3364,1639.3155,1624.9872,1653.8682,0.1666,0.135,0.2041,2
4382,2M19143149+4749342,10592335,288.63122999999996,47.82618,0.17912999999999998,0.01045,5.1737,4.432,6.0932,1.2787,1.2284,1.3488,1536.8564,1522.2987,1552.0713,0.0258,-0.0195,0.0648,1
4383,2M19153693+4753308,10592924,288.90387999999996,47.891909999999996,-0.22955,0.03394,4.7489,3.8459,6.0379,1.2259,1.1459,1.3001,1410.1561,1388.9605,1430.498,0.0471,-0.0199,0.115,1
4384,2M19155280+4750259,10593078,288.97,47.840540000000004,0.19305999999999998,0.01371,5.6433,4.5186,7.068,1.2442,1.1694,1.3213,695.3681,685.0149,705.4758,0.0686,-0.015,0.1255,1
4385,2M19155325+4749366,10593088,288.97188,47.826840000000004,-0.27316999999999997,0.02683,5.5249,4.4157,6.9489,1.157,1.0878,1.2358,1471.6959,1450.2069,1494.5248,0.0879,0.025,0.1605,1
4386,2M19233757+4752485,10597648,290.90657000000004,47.88015,0.39366,0.018369999999999997,7.4086,5.9566,9.2645,1.1841,1.1106,1.2587,896.5587,884.0972,910.2662,0.2194,0.1441,0.2751,1
4387,2M19250775+4750191,10598558,291.28232,47.83865,-0.03307,0.00945,2.73,2.3174,3.0459,1.4824,1.4453,1.5782,894.8719,887.5647,902.6145,0.071,0.025,0.1088,2
4388,2M19260234+4752087,10599101,291.50978,47.8691,-0.28249,0.15286,9.4941,7.4989,12.0342,0.9749,0.9418,1.0697,1884.1075,1855.6666,1913.9658,0.2146,0.1429,0.295,1
4389,2M19270307+4748176,10599712,291.76283,47.80489,0.027469999999999998,0.0026,2.3216,2.0654,3.5505,1.5857,1.3862,1.6594,1337.7466,1317.4374,1353.6427,0.2396,0.1673,0.3049,2
4390,2M19285628+4750215,10600926,292.23454,47.83931,-0.19102,0.06255,16.012,13.0317,19.9154,0.8617,0.8168,0.8994,1481.4022,1465.4802,1497.9004,0.1988,0.145,0.2354,2
4391,2M19304094+4753132,10602015,292.67061,47.88702,0.10618,0.02163,6.3952,5.0851,8.0327,1.1976,1.1168,1.2633,534.1068,528.993,540.113,0.4898,0.4126,0.5348,1
4392,2M19311648+4753359,10602372,292.8187,47.89332,0.40807,0.0017699999999999999,4.334,3.4277,5.3358,1.3747,1.3001,1.4673,1567.6991,1544.4719,1590.3115,0.323,0.2526,0.3849,1
4393,2M19311651+4752470,10602374,292.81882,47.879740000000005,0.21944,0.01656,3.9693,3.6728,4.5286,1.3596,1.3121,1.4096,1566.2918,1554.1749,1578.5689,0.2032,0.1794,0.245,2
4394,2M19321752+4750427,10602976,293.073,47.845209999999994,-0.15916,0.05256,4.8711,4.5186,5.8899,1.2073,1.1361,1.2358,1662.9368,1646.2656,1677.2755,0.1675,0.125,0.2137,2
4395,2M19323713+4753585,10603170,293.15474,47.899609999999996,0.07755,-0.00915,3.0717,2.851,3.5073,1.457,1.4012,1.5064,1546.4416,1532.851,1563.2309,0.2009,0.165,0.2548,2
4396,2M19330113+4748314,10603438,293.25473,47.80873,0.00479,0.13787,12.6104,9.23,17.1728,0.936,0.8745,1.0231,2913.9476,2874.087,2954.0859,0.2974,0.2308,0.3349,2
4397,2M19335062+4749363,10603958,293.46094,47.82677,-0.26208000000000004,0.15489,13.4013,10.4906,18.8293,0.8845,0.8317,0.9503,1341.1344,1319.7753,1362.5124,0.2343,0.1802,0.3049,2
4398,2M19335935+4749396,10604054,293.49728999999996,47.827690000000004,0.252,0.05335,10.2051,9.2257,12.9725,1.0525,1.0045,1.1065,1402.9687,1385.6704,1417.4301,0.2364,0.162,0.2648,1
4399,2M19341980+4751592,10604255,293.58252000000005,47.86646,-0.03909,0.0808,12.9486,10.1228,16.7807,0.9312,0.879,0.9889,621.4586,614.4691,628.3369,0.1958,0.1476,0.2349,2
4400,2M19343683+4748566,10604435,293.65346,47.81575,0.2148,0.0354,9.7332,6.8093,11.0925,1.0837,1.0449,1.1966,2059.8949,2030.3925,2096.4733,0.1658,0.095,0.2591,1
4401,2M19343949+4749567,10604460,293.66458,47.83242,0.19264,0.06155,11.1255,9.2257,12.7792,1.0165,0.9519,1.0567,1020.8041,1009.16,1031.5487,0.2014,0.165,0.2533,2
4402,2M19414596+4749168,10609343,295.44153,47.82134,0.15419000000000002,0.03526,8.2385,6.8391,9.9128,1.064,1.0138,1.1268,2656.272,2627.2413,2687.6575,0.2963,0.2412,0.3348,2
4403,2M19425864+4750350,10610250,295.74433999999997,47.843070000000004,0.21297,0.08037000000000001,9.4485,7.4989,11.7179,1.0924,1.023,1.1586,650.9856,641.5639,661.4293,0.1569,0.085,0.2299,1
4404,2M19430096+4753484,10610275,295.75401,47.8968,-0.34901,0.05297999999999999,7.0338,5.4325,9.0325,1.0883,1.0092,1.1673,2889.3133,2841.1881,2936.3651,0.2289,0.1498,0.295,1
4405,2M19433476+4748328,10610707,295.89484,47.80912,-0.05773,0.03242,9.4649,7.4989,11.4218,0.9912,0.9418,1.0521,2360.1556,2330.7727,2391.6687,0.2709,0.2162,0.3248,2
4406,2M19440318+4748286,10611084,296.01326,47.807970000000005,0.38918,0.01125,1.8258,1.3964,2.2615,1.8406,1.6464,1.9859,2416.6673,2385.0636,2450.6682,0.3665,0.3036,0.4149,2
4407,2M19441621+4748219,10611263,296.06756,47.80611,0.21483000000000002,0.01007,7.1289,5.6182,8.8084,1.1744,1.1023,1.2472,1362.4789,1343.6925,1385.1197,0.1988,0.1293,0.2749,1
4408,2M19463383+4752070,10613106,296.64099,47.868629999999996,-0.31279,0.08269,17.666,13.3352,22.6252,0.841,0.787,0.8911,2739.3218,2700.8474,2780.8321,0.2637,0.215,0.3215,2
4409,2M19463466+4749523,10613112,296.64443,47.8312,-0.04771,0.03563,1.6876,1.3128,1.7581,1.781,1.7457,1.9623,1875.5469,1859.5589,1894.4401,0.1705,0.135,0.2368,2
4410,2M19474182+4753375,10614000,296.92425,47.89378,-0.06451,0.0279,8.9799,8.0353,13.2186,0.9835,0.9036,1.0201,1987.1818,1956.5903,2018.7782,0.3037,0.2578,0.3849,2
4411,2M19474197+4749399,10614003,296.92489,47.82777,0.0773,0.00415,2.9452,2.3174,3.6074,1.4667,1.3931,1.5734,1287.3131,1266.1932,1308.7882,0.3007,0.225,0.3703,1
4412,2M19482410+4751221,10614602,297.10045,47.85614,-0.31945,0.04533,6.2396,4.8417,7.973,1.116,1.0471,1.2077,1535.3581,1509.5586,1561.296,0.08,0.0083,0.1549,1
4413,2M19483058+4748097,10614707,297.12746,47.80271,-0.13747,0.02939,5.2457,4.7315,6.2182,1.1733,1.1168,1.2172,1164.0447,1152.126,1176.1786,0.1588,0.1139,0.2049,2
4414,2M19491409+4750252,10615356,297.30872999999997,47.84036,-0.10585,0.07017000000000001,3.894,3.6216,4.5171,1.3029,1.2543,1.3426,2920.7703,2898.8104,2947.6993,0.2322,0.195,0.2724,2
4415,2M19502347+4751207,10616364,297.59783,47.85577,-0.19032000000000002,0.07583,4.2853,3.4277,5.4075,1.2726,1.1916,1.3488,1785.2525,1759.9486,1812.0912,0.2265,0.145,0.2865,1
4416,2M19512023+4748245,10617209,297.83431,47.80681,0.012459999999999999,0.059489999999999994,1.0184,0.6152,1.244,2.2629,2.1411,2.7922,3495.3602,3426.0994,3568.5231,0.202,0.105,0.3017,2
4417,2M19521382+4753247,10618005,298.05759,47.8902,-0.06402000000000001,0.04205,8.8584,8.0353,12.239,0.9947,0.9332,1.0439,1531.1683,1513.9798,1546.9728,0.2357,0.1868,0.2749,2
4418,2M19522994+4749092,10618251,298.12478,47.81924,0.09183999999999999,-0.01488,1.9651,1.7239,2.0648,1.6916,1.6671,1.7992,1723.5643,1708.0083,1743.8367,0.2383,0.185,0.3092,2
4419,2M18460389+4755134,10645209,281.51622000000003,47.92041,-0.1481,0.0433,1.8618,1.5115,2.3166,1.596,1.5204,1.7198,1221.3197,1204.7305,1237.3253,0.0743,0.005,0.1388,1
4420,2M19010034+4755096,10651578,285.25144,47.91935,-0.17105,0.06659,9.4095,7.8523,12.085,0.9793,0.9228,1.0232,1680.8978,1661.4986,1701.7128,0.0987,0.055,0.16,2
4421,2M19025294+4754239,10652469,285.7206,47.90665,-0.23274,0.147,12.3307,10.1158,14.6128,0.9364,0.9036,1.0061,1778.6371,1756.9121,1800.8792,0.0978,0.045,0.1511,1
4422,2M19042500+4755228,10653141,286.1042,47.92301,-0.09452999999999999,0.17121,19.9671,13.219,31.98,0.8537,0.7413,0.9544,2922.8247,2821.629,3029.3095,-0.1227,-0.2799,0.0249,1
4423,2M19043236+4755581,10653194,286.13486,47.932829999999996,-0.1009,0.12502,4.5969,3.8913,6.9964,1.2615,1.1015,1.3354,2032.0384,2011.4071,2051.4346,0.1382,0.0933,0.1949,2
4424,2M19043358+4754006,10653200,286.13993999999997,47.90017,0.05599,0.02097,3.6359,3.1989,4.3105,1.3774,1.3121,1.4509,1936.828,1922.5159,1952.0147,0.0987,0.0731,0.1449,2
4425,2M19045722+4755324,10653383,286.23842,47.925670000000004,-0.02762,0.0017699999999999999,3.2575,3.0697,3.7572,1.4005,1.342,1.432,1199.5538,1189.8711,1209.2537,0.1263,0.085,0.1605,2
4426,2M19110638+4757065,10656124,287.77662000000004,47.95182,-0.05816,0.052360000000000004,7.6572,5.9539,10.3475,1.1068,1.0151,1.1856,1520.4159,1491.077,1547.9202,0.1625,0.0792,0.2549,1
4427,2M19123168+4759439,10656842,288.13203,47.995540000000005,0.2232,0.03369,7.6446,6.0117,9.4376,1.1742,1.0864,1.2311,1242.886,1226.027,1263.2099,0.169,0.095,0.2367,1
4428,2M19135532+4757557,10657633,288.48053,47.96547,-0.38597,0.07752,11.9776,8.6796,13.965,0.9309,0.8953,1.0225,1377.8621,1356.7502,1400.2031,0.0489,-0.025,0.1161,1
4429,2M19142918+4758154,10657932,288.62161000000003,47.97096,-0.2094,0.033510000000000005,7.8585,6.8391,10.4814,0.975,0.9403,1.0518,2826.404,2795.7608,2860.7169,0.2385,0.1907,0.2848,2
4430,2M19151118+4758001,10658326,288.7966,47.96672,-0.35918,0.06448,3.7548,3.0549,4.6742,1.2893,1.2133,1.3719,1450.3069,1430.5395,1472.3495,0.0721,0.005,0.1325,1
4431,2M19154438+4754415,10658641,288.93496,47.91155,-0.27471,0.2239,10.7258,8.414,13.6186,0.9793,0.9332,1.0607,1700.4204,1675.29,1727.7774,0.146,0.065,0.2181,1
4432,2M19155243+4755537,10658726,288.96849,47.9316,-0.11422,0.02105,3.7356,2.9854,4.7356,1.3412,1.2473,1.4142,1444.9639,1423.5407,1467.239,0.1486,0.0701,0.2149,1
4433,2M19163213+4758113,10659100,289.1339,47.96983,0.12608,-0.01771,3.6388,2.9854,4.3614,1.3846,1.3182,1.4926,1053.6235,1038.7238,1067.7863,0.1338,0.094,0.2049,2
4434,2M19174620+4756287,10659842,289.44251,47.94133,-0.20655,-0.00984,3.4595,2.7797,4.3152,1.3214,1.2588,1.4259,563.6256,555.2646,571.5554,0.0826,0.015,0.145,1
4435,2M19223167+4758596,10662595,290.63198,47.98324,-0.34469,0.06892999999999999,4.2337,3.4277,5.2134,1.2434,1.1748,1.3232,874.1937,862.2437,886.112,0.0745,0.0052,0.1249,1
4436,2M19223388+4757199,10662618,290.64117999999996,47.95554,-0.014430000000000002,0.03137,8.4154,7.4989,10.3519,1.0317,0.9727,1.0682,1116.1556,1105.3503,1127.8101,0.1962,0.1504,0.2348,2
4437,2M19243479+4759064,10663785,291.14498,47.98513,0.25194,-0.0071200000000000005,6.2341,4.9545,7.8352,1.2104,1.1501,1.306,2016.9154,1986.1863,2048.7129,0.2713,0.189,0.3349,1
4438,2M19254500+4754504,10664514,291.43753,47.914,-0.35073000000000004,0.05699,10.194,7.9836,13.6472,0.9398,0.8764,0.9953,2611.308,2576.618,2645.3565,0.1312,0.0917,0.1849,2
4439,2M19293261+4755575,10666932,292.38589,47.93264,0.1885,-0.0172,2.8075,2.2131,3.1902,1.5406,1.479,1.6681,1385.6436,1368.8317,1404.3829,0.2389,0.1886,0.3048,2
4440,2M19311324+4758559,10667966,292.80518,47.982209999999995,-0.39934000000000003,0.08885,8.445,7.7286,11.087,0.9795,0.9162,0.9993,1856.0024,1837.9768,1872.8463,0.1614,0.125,0.1937,2
4441,2M19312090+4759077,10668065,292.83709,47.985479999999995,-0.18466,0.037110000000000004,5.5185,4.4157,6.9777,1.164,1.1065,1.2515,1358.8546,1339.1833,1378.7471,0.2094,0.1336,0.275,1
4442,2M19320112+4755406,10668443,293.00468,47.92796,-0.03369,0.02453,6.3804,5.013,8.0361,1.1564,1.0914,1.2394,1558.1505,1535.3945,1583.0268,0.2406,0.165,0.3151,1
4443,2M19330736+4756368,10669123,293.28067000000004,47.94357,-0.10797000000000001,0.03945,5.1454,4.6238,6.0319,1.2036,1.1365,1.2358,1406.182,1393.1888,1420.6453,0.1611,0.115,0.2012,2
4444,2M19331770+4756359,10669234,293.32375,47.943329999999996,0.040010000000000004,0.09842000000000001,9.7376,7.8542,12.7302,1.0565,0.9778,1.1167,1905.8345,1874.3472,1934.1258,0.2447,0.176,0.3249,1
4445,2M19335371+4758002,10669590,293.47381,47.96673,-0.24486,0.13184,9.9337,7.7393,12.4396,1.0096,0.9375,1.0641,1393.8896,1372.461,1414.5906,0.2237,0.1485,0.2949,1
4446,2M19341754+4756048,10669876,293.57312,47.934670000000004,-0.00215,0.1088,12.074,9.4406,15.3018,0.9851,0.924,1.0568,1351.9916,1331.6802,1375.5645,0.2368,0.155,0.3108,1
4447,2M19351387+4754495,10670445,293.80782,47.91377,-0.07941000000000001,0.02404,7.5509,6.0104,9.6574,1.0905,1.0279,1.1701,992.7797,978.025,1008.0562,0.1594,0.0789,0.225,1
4448,2M19420737+4755072,10675052,295.53073,47.91867,0.2065,-0.02169,2.6703,2.1627,3.2978,1.5175,1.4473,1.6291,1353.8818,1335.0573,1374.3368,0.1721,0.1165,0.2548,1
4449,2M19422229+4755248,10675230,295.59292,47.92357,-0.08027000000000001,0.050710000000000005,4.8574,4.4025,5.6868,1.2303,1.1706,1.2704,3018.8691,2994.8153,3044.3058,0.2224,0.185,0.2664,2
4450,2M19454196+4754547,10677809,296.42485,47.915209999999995,-0.13210999999999998,0.027719999999999998,1.1168,0.9658,1.1347,2.0003,1.946,2.1083,2549.7062,2522.435,2579.179,0.1678,0.125,0.2404,2
4451,2M19455815+4759527,10678016,296.49232,47.99799,-0.42713,0.21900999999999998,12.6682,9.8855,15.908,0.9298,0.8607,0.9816,1459.9697,1437.1427,1481.5753,0.2387,0.165,0.3023,1
4452,2M19463150+4754465,10678491,296.63128,47.912929999999996,-0.20775,0.03412,3.4171,2.673,4.4141,1.3448,1.2531,1.4487,3960.7651,3892.8713,4031.6699,0.3011,0.2169,0.375,1
4453,2M19463894+4757398,10678590,296.66229,47.961079999999995,0.00839,0.10859,10.7481,9.0887,12.4399,1.0278,0.9817,1.0772,1690.2638,1673.0159,1710.8228,0.2007,0.155,0.2582,1
4454,2M19465149+4756160,10678779,296.71457000000004,47.9378,-0.01795,0.00715,7.5991,6.2373,8.9669,1.0548,1.0138,1.1345,2803.5538,2770.1286,2835.7329,0.3034,0.255,0.3599,2
4455,2M19471294+4758163,10679090,296.80393,47.97121,-0.1005,0.06677000000000001,15.088,12.1227,18.8316,0.8923,0.8481,0.9374,2636.2301,2609.1563,2668.6092,0.1695,0.125,0.227,2
4456,2M19474101+4758365,10679466,296.92091,47.976820000000004,-0.26808000000000004,0.07772000000000001,10.8862,8.4236,13.6403,0.9443,0.9078,1.0361,2645.8247,2606.6331,2688.3446,0.242,0.1957,0.3349,1
4457,2M19514510+4759188,10683016,297.93796000000003,47.98857,-0.06471,0.03442,10.0992,8.2642,13.3292,0.9786,0.9078,1.018,1918.8288,1894.5233,1941.4473,0.2823,0.235,0.3424,2
4458,2M19520867+4756501,10683330,298.03616,47.94725,-0.07164,0.031160000000000004,4.4923,4.0616,5.1863,1.258,1.2045,1.3001,3122.8744,3093.8544,3151.8385,0.3008,0.255,0.3476,2
4459,2M19523217+4758463,10683647,298.13405,47.97955,0.3662,0.02567,5.9403,5.188,6.4328,1.2331,1.1995,1.2822,727.7767,721.938,732.3676,0.2434,0.235,0.2846,2
4460,2M19533654+4754563,10684584,298.40229,47.915659999999995,-0.35357,0.06646,6.2007,5.4325,12.5746,0.9792,0.8871,1.1213,2999.4329,2954.6088,3153.0901,0.3807,0.275,0.4836,2
4461,2M19535439+4756543,10684837,298.47664,47.948440000000005,-0.20586,0.032889999999999996,0.7103,0.5957,0.845,2.3273,2.1776,2.455,1017.4218,1001.1518,1032.8946,0.2417,0.1796,0.3248,2
4462,2M19540695+4757220,10685015,298.52898,47.95613,0.2486,0.00793,8.3833,6.8407,10.1171,1.119,1.0714,1.1966,1912.2014,1890.166,1931.765,0.3988,0.3488,0.4449,1
