# Andrea 07-Jul-2020 15:51:38
APOGEE_ID, KIC, RA, DEC, FE_H, A_FE, age, age_68L, age_68U, mass, mass_68L, mass_68U, dist, dist_68L, dist_68U, Av, Av_68L, Av_68U, evstate 
  2M19371264+4531216        9161068  294.30270   45.52267   -0.32406    0.02077    4.58190    3.75840    5.68580    1.21360    1.14690    1.28810  378.32400  373.21580  383.25690    0.05010   -0.01500    0.10370    1
  2M19371944+4532239        9161150  294.33104   45.53999   -0.19599    0.06974   11.35120    8.22240   16.14350    0.91870    0.85440    0.99980 2506.16310 2463.20130 2549.44640    0.42780    0.36410    0.49490    2
  2M19374395+4530520        9161451  294.43315   45.51446    0.06613    0.03023    7.25340    5.82100    9.18840    1.14620    1.07140    1.21260 1452.74150 1430.24360 1473.97340    0.27670    0.19970    0.34490    1
  2M19401271+4532481        9163153  295.05299   45.54670    0.37236    0.05903    7.78800    6.24020    9.65670    1.15880    1.08140    1.22160  668.89980  658.53650  678.40310    0.26890    0.18500    0.32180    1
  2M19412024+4535577        9163785  295.33437   45.59936   -0.12049   -0.00011    2.61650    2.01510    3.27230    1.48970    1.38950    1.59200 1328.89690 1307.67520 1350.86630    0.22800    0.14880    0.30500    1
  2M19423989+4531172        9164696  295.66621   45.52145    0.15768    0.02028    7.03340    5.68720    9.01170    1.17440    1.09420    1.24150 1302.74550 1283.80750 1321.89260    0.29830    0.21500    0.35720    1
  2M19441730+4535437        9165879  296.07209   45.59547    0.30371    0.03596    7.55870    5.82100    9.10730    1.17020    1.10940    1.25880 1607.15910 1585.73290 1631.12850    0.37930    0.32500    0.45700    1
  2M19442806+4531365        9166023  296.11695   45.52683    0.42279    0.03326   11.17750    8.69160   13.96030    1.05030    0.98340    1.12190 1475.66520 1451.14220 1497.89650    0.44130    0.37550    0.51490    1
  2M19443153+4532175        9166070  296.13138   45.53820    0.20753   -0.00504    5.94030    5.30880    8.83980    1.21810    1.10150    1.26760 2200.67640 2150.94830 2230.91630    0.50320    0.41500    0.58230    1
  2M19524834+4531440        9173371  298.20142   45.52889   -0.01006   -0.03730    0.93770    0.87660    1.01130    2.05440    2.00430    2.09750  446.52920  443.09820  449.97430    0.41210    0.37500    0.43700    2
  2M19554808+4532293        9176207  298.95037   45.54149    0.19024    0.00012    1.61910    1.49620    1.67160    1.84120    1.81960    1.93180 1302.81530 1292.49830 1316.69820    0.99390    0.96010    1.05480    2
  2M19561144+4531167        9176522  299.04770   45.52131    0.14945   -0.03157    3.36330    2.66070    4.18350    1.41620    1.34220    1.52050  621.35760  611.64580  630.23620    0.52090    0.46500    0.60290    1
  2M20001037+4532079        9180003  300.04323   45.53553    0.11290   -0.03073    2.06640    1.67880    2.54700    1.63330    1.54160    1.73820 1028.22920 1014.26180 1043.47630    0.49500    0.43450    0.56660    1
  2M18545867+4539449        9202471  283.74450   45.66248    0.42407    0.05175    5.64890    4.62380    7.11370    1.26470    1.19270    1.29550 1108.32430 1092.69770 1123.64920    0.16330    0.09500    0.22200    1
  2M18551601+4541369        9202597  283.81673   45.69358    0.40886    0.01895    7.21270    5.70690    8.80750    1.19110    1.11720    1.25870 1171.71790 1156.91100 1189.83710    0.16710    0.10580    0.23480    1
  2M18560894+4539263        9202995  284.03729   45.65732   -0.08771    0.13416   16.06910   12.77030   19.71960    0.88120    0.83940    0.92860 1053.47080 1042.55740 1065.32430    0.14290    0.09500    0.18610    2
  2M19002573+4537087        9204871  285.10724   45.61909   -0.11638    0.03117    6.46710    5.55900    7.54500    1.11830    1.05190    1.15560 2333.80870 2309.13890 2357.68270    0.12780    0.07480    0.16500    2
  2M19004850+4539285        9205044  285.20212   45.65794   -0.37490    0.07023    7.59020    6.09540    9.44740    1.05910    0.99080    1.12050 1208.36400 1192.06530 1225.98550   -0.01700   -0.07500    0.05120    1
  2M19021015+4540031        9205663  285.54232   45.66753    0.03015    0.01662    7.78690    6.23730   10.18190    1.10370    1.03700    1.18560 2028.13230 1992.96690 2059.12430    0.16020    0.06700    0.22490    1
  2M19021414+4541161        9205705  285.55894   45.68781   -0.28518    0.05884    8.06740    6.38260   10.10340    1.03430    0.98120    1.11680 1227.41590 1207.50770 1245.95420    0.07600    0.00840    0.14480    1
  2M19024854+4540475        9205952  285.70228   45.67987   -0.34370    0.13414    9.75380    7.70370   12.44220    0.97540    0.92460    1.05690 2499.95970 2459.23430 2537.98440    0.12220    0.05500    0.19400    1
  2M19041596+4539479        9206643  286.06654   45.66332    0.37549    0.04621    8.29980    7.16140    9.58370    1.09410    1.05190    1.15310 1668.28260 1654.09270 1680.69920    0.23510    0.20500    0.26300    2
  2M19050068+4539045        9206941  286.25285   45.65128   -0.53471    0.20608   12.50030   10.11580   14.83200    0.91750    0.87900    0.98080 2238.32100 2213.14560 2267.16860    0.07560    0.02190    0.12490    1
  2M19103872+4540098        9209366  287.66135   45.66941    0.34342    0.04354    9.64540    7.83430   12.15680    1.10510    1.02320    1.15900 1309.13250 1289.73340 1326.22600    0.16030    0.09500    0.22320    1
  2M19105106+4537275        9209471  287.71275   45.62433   -0.28707    0.16286   12.50510    9.88550   16.04080    0.93360    0.86690    0.98830 1874.02120 1844.97240 1903.20060    0.17790    0.10500    0.25480    1
  2M19123310+4537542        9210256  288.13795   45.63173   -0.11282    0.03850    3.50750    2.78550    4.41590    1.36420    1.28020    1.45190  922.55110  908.86610  936.70130    0.10780    0.02890    0.17510    1
  2M19124141+4536243        9210319  288.17258   45.60677   -0.29012    0.05719    9.49630    7.54740   11.88090    0.95250    0.90320    1.00920 2568.69870 2538.04900 2597.27300    0.16990    0.13120    0.22490    2
  2M19131259+4540535        9210570  288.30248   45.68154    0.32626    0.02871    9.70730    7.14660   11.61130    1.09890    1.03740    1.19110 1998.20180 1974.69480 2040.85330    0.22070    0.15500    0.30550    1
  2M19203675+4538076        9214176  290.15314   45.63547   -0.09626   -0.04183    2.71030    2.21820    3.42660    1.44190    1.35720    1.52750 1052.68410 1038.72340 1066.74990    0.15860    0.08680    0.21490    1
  2M19211120+4538053        9214512  290.29670   45.63481   -0.03162    0.01105    6.67990    5.30880    8.45280    1.17150    1.07140    1.21450 1239.23960 1220.59050 1257.43460    0.31530    0.23970    0.38490    1
  2M19214382+4536409        9214827  290.43259   45.61138   -0.12446    0.02102    5.97150    5.29180    7.15880    1.13390    1.06980    1.18020 2224.01370 2205.41350 2246.38560    0.28010    0.24800    0.33480    2
  2M19233581+4536578        9215910  290.89923   45.61607   -0.08513    0.02384    7.22610    5.68850    9.08220    1.09260    1.04220    1.18010 1431.79030 1411.69220 1453.72310    0.31260    0.23500    0.37880    1
  2M19252341+4541371        9217018  291.34758   45.69367   -0.17990    0.19287   16.42780   12.92110   20.65460    0.86680    0.82440    0.91610 2853.93540 2816.24110 2887.23940    0.22770    0.16500    0.27390    2
  2M19260735+4539539        9217456  291.53066   45.66499   -0.12182    0.02075    7.64930    5.43250   11.07080    1.05800    0.97810    1.19660 2035.27240 1982.39370 2086.81500    0.24140    0.13800    0.36480    1
  2M19261266+4536237        9217521  291.55278   45.60659   -0.24036    0.07366    6.13290    5.37160    7.15960    1.10860    1.05190    1.15170 1686.52430 1669.16800 1704.56860    0.23990    0.20030    0.28490    2
  2M19301281+4536007        9219997  292.55338   45.60022    0.28526   -0.00956    8.59030    7.53880    9.88130    1.11740    1.08370    1.17470 1679.46400 1663.56570 1696.24570    0.27370    0.22500    0.31470    1
  2M19302042+4536520        9220076  292.58512   45.61447   -0.02942   -0.00212    7.56700    6.13900    9.01290    1.05530    1.00900    1.13750 1310.15920 1295.68670 1327.97680    0.24010    0.18500    0.29040    2
  2M19335498+4537129        9222389  293.47910   45.62026   -0.13677   -0.00165    3.61660    2.73270    4.72980    1.34740    1.26460    1.47010 1636.50360 1608.79190 1667.31290    0.22480    0.13860    0.31480    1
  2M19390626+4536122        9225958  294.77610   45.60341    0.12350    0.01471    6.16460    4.88540    7.67180    1.21300    1.13390    1.28210 1135.32420 1118.71630 1152.08500    0.22880    0.15270    0.29490    1
  2M19393986+4536187        9226335  294.91612   45.60520    0.29301   -0.00519    0.73650    0.50900    0.82200    2.63750    2.55840    2.95790  929.18920  910.96130  948.29780    0.08910    0.00500    0.20730    2
  2M19395079+4539047        9226481  294.96163   45.65131    0.18369   -0.01486    7.61460    6.23730    9.82510    1.13350    1.07140    1.21590 1532.87860 1508.34260 1554.68970    0.27310    0.20200    0.34490    1
  2M19401164+4540030        9226739  295.04850   45.66752    0.06389   -0.00702    7.69410    5.95660    9.47080    1.11810    1.05670    1.20150 1803.05080 1776.23360 1831.14440    0.41420    0.34500    0.48940    1
  2M19412695+4536244        9227589  295.36230   45.60679    0.11751    0.03111    7.86110    6.23730    9.83140    1.11690    1.05260    1.19110 1131.63940 1115.57820 1148.08870    0.16850    0.11400    0.25490    1
  2M19422830+4538551        9228331  295.61794   45.64865    0.03411    0.13198   11.42340    9.22570   14.87480    1.01700    0.93770    1.07140 2291.79270 2255.90050 2330.70000    0.46410    0.38070    0.53480    1
  2M19422935+4536467        9228346  295.62230   45.61298    0.19007    0.01748    5.41540    4.84170    6.32400    1.22790    1.17060    1.28210 1819.20400 1792.66850 1848.81230    0.34830    0.28590    0.38480    2
  2M19424029+4540062        9228469  295.66788   45.66841   -0.27264    0.03184    4.15300    3.34970    5.16510    1.25480    1.18020    1.33520  489.47540  482.50290  496.70170    0.07600    0.00500    0.13540    1
  2M19441280+4539558        9229592  296.05336   45.66552   -0.24616    0.00902    3.24100    2.60020    4.04270    1.33970    1.27640    1.44880 1958.55140 1929.74510 1986.84060    0.43960    0.37500    0.50370    1
  2M19441371+4540249        9229601  296.05715   45.67361   -0.07947    0.01423    2.21050    2.08930    2.37050    1.57480    1.54200    1.59950 1644.22940 1631.17290 1654.57510    0.21670    0.17850    0.25480    2
  2M19525860+4540454        9237288  298.24420   45.67930   -0.18917    0.03850    4.55780    3.34970    6.43970    1.26070    1.12990    1.36130 1316.68370 1286.76700 1346.61620    0.44680    0.33500    0.53910    1
  2M19545628+4536527        9239082  298.73453   45.61466    0.08844   -0.00102   15.86980    9.01570   28.38010    0.92730    0.78340    1.08280 1389.32350 1328.92320 1450.39930    0.84970    0.64500    1.02820    1
  2M19550357+4541194        9239173  298.76489   45.68874   -0.14028    0.01747    6.00130    4.80400    7.67050    1.15780    1.08640    1.23140 1570.46800 1547.03400 1593.68220    0.73790    0.67320    0.81510    1
  2M20005265+4538462        9244091  300.21939   45.64619   -0.00555   -0.04009    0.97330    0.95700    0.98830    2.00390    1.99510    2.01710  893.66500  889.89730  898.43260    0.56260    0.55500    0.58470    2
  2M20011607+4541346        9244428  300.31700   45.69297    0.17236   -0.04868    0.63710    0.61600    0.69950    2.46930    2.37670    2.49190  467.17660  463.04140  470.43900    0.38230    0.37440    0.43480    2
  2M20021638+4539145        9245283  300.56826   45.65405    0.02760   -0.02515    0.47620    0.43290    0.55590    2.95780    2.79940    2.99190 1057.23670 1041.38180 1070.24030    0.58610    0.51450    0.66490    2
  2M18540886+4545470        9264889  283.53693   45.76308   -0.05925    0.01996    2.86310    2.26360    3.58800    1.45300    1.36990    1.55570 1489.90720 1467.26990 1511.82570    0.12590    0.05500    0.19760    1
  2M18553496+4542376        9265513  283.89567   45.71044   -0.29050    0.18749   12.11280    9.88550   14.50040    0.94270    0.90780    1.01310 1344.11570 1326.93620 1359.89640    0.03170   -0.02350    0.08500    1
  2M18561609+4542163        9265822  284.06706   45.70453   -0.20650    0.22864   11.58870    9.66050   13.91450    0.96710    0.92350    1.02790 1924.28050 1903.26830 1946.49470    0.15900    0.11200    0.20500    1
  2M19000746+4545325        9267654  285.03111   45.75903   -0.01814    0.00051    7.06210    5.55900    8.83630    1.12970    1.06130    1.20220 1035.67640 1020.49300 1050.71130    0.10290    0.04360    0.18480    1
  2M19010868+4542564        9268083  285.28618   45.71567   -0.05084    0.03164    2.81760    2.62060    3.05390    1.46390    1.43210    1.49740 2574.21330 2557.93760 2591.13200    0.10190    0.07890    0.14490    2
  2M19010907+4547366        9268087  285.28780   45.79350   -0.40369    0.20878    9.06610    6.71580   12.44180    1.02140    0.91670    1.09130 3353.89680 3237.64980 3479.21760    0.41490   -0.07500    0.88550    1
  2M19011630+4547575        9268146  285.31792   45.79931    0.09540    0.03302    8.12100    6.37530   10.11330    1.11570    1.05670    1.20170 1694.65300 1669.78240 1719.82450    0.13900    0.07360    0.21490    1
  2M19014689+4542545        9268349  285.44539   45.71516   -0.38115    0.17454    9.84490    7.78570   12.43980    0.99280    0.92860    1.05660 2052.97410 2020.69160 2083.40290    0.13080    0.06500    0.20340    1
  2M19023555+4546410        9268703  285.64813   45.77806   -0.03611    0.04998   17.16740   13.01670   23.16780    0.84940    0.80820    0.92460 2525.03200 2485.99350 2569.69170    0.13080    0.06500    0.19030    2
  2M19034482+4543099        9269234  285.93679   45.71942    0.26854   -0.01253    8.43900    6.68340   10.40950    1.10800    1.05740    1.19660 1217.91420 1200.74290 1237.33350    0.19790    0.12500    0.26880    1
  2M19035400+4547399        9269302  285.97504   45.79443   -0.20979    0.02657    2.80450    2.45410    3.12660    1.43460    1.38260    1.49960 2167.66440 2151.88940 2185.17640    0.14700    0.10550    0.17490    2
  2M19050624+4546141        9269772  286.27604   45.77061    0.13879    0.03374   10.26590    7.97630   12.44200    1.06800    1.00160    1.13230 1032.98990 1020.23450 1048.29520    0.05350   -0.00500    0.12140    1
  2M19055085+4543347        9270087  286.46191   45.72632    0.02446    0.01867    5.25300    4.73150    6.17130    1.22530    1.15660    1.25880 1858.66320 1838.65330 1874.92680    0.16330    0.11500    0.19980    2
  2M19110045+4545447        9272281  287.75191   45.76242    0.03892    0.02082   10.73990    8.73980   13.64160    0.97000    0.91730    1.02310 2404.03310 2374.70670 2429.33800    0.19890    0.15500    0.25000    2
  2M19131848+4545298        9273251  288.32702   45.75829    0.08262    0.06980    9.52030    7.67360   12.11670    1.06530    0.99550    1.12700 1253.65900 1234.95180 1272.00590    0.12930    0.05210    0.19490    1
